gene_symbol	GSM1151233	GSM1151236	GSM1151243	GSM1151239	GSM1151232	GSM1151241	GSM1151237	GSM1151240	GSM1151244	GSM1151242	GSM1151235	GSM1151238	GSM1151234	GSM1151245
Pml	7.71484375	7.72265625	7.68359375	7.921875	7.91796875	7.98828125	7.8359375	7.97265625	7.84375	7.453125	7.68359375	7.8359375	7.84765625	8.2109375
Pmm1	7.0078125	6.796875	6.91796875	7.03515625	7.12109375	6.6640625	6.97265625	6.6796875	6.98828125	6.74609375	7.24609375	6.84765625	7.046875	7.15625
Pmm2	8.203125	8.3359375	8.375	8.2890625	8.375	8.28125	8.265625	8.4921875	8.3203125	8.4140625	8.1875	8.1640625	8.25	8.4609375
Pmp2	3.720703125	3.78125	3.576171875	3.5703125	3.486328125	3.365234375	3.52734375	3.681640625	3.42578125	3.740234375	3.6953125	3.689453125	3.361328125	3.4453125
Pmp22	10.9921875	10.9765625	10.7890625	11.25	11.3671875	10.921875	11.3203125	10.6015625	11.1015625	10.375	11.4453125	10.9453125	11.546875	10.8359375
Pmpca	8.140625	8.4921875	8.25	8.375	8.328125	8.1796875	8.0546875	8.3984375	8.234375	8.3046875	8.25	8.1875	8.328125	8.3515625
Pmpcb	8.6796875	8.3359375	8.4921875	8.4609375	8.546875	8.453125	8.2890625	8.734375	8.421875	8.8125	8.34375	8.5078125	8.4375	8.34375
Pms1	6.06640625	5.91796875	5.859375	5.7734375	5.83984375	6.19921875	5.6171875	5.69921875	5.9140625	5.8046875	5.91796875	5.6015625	6.046875	5.99609375
Pms2	5.9921875	6.30859375	6.109375	6.23828125	6.12109375	6.08984375	6.15625	6.0859375	6.203125	5.9453125	5.99609375	6.1328125	6.1640625	6.2890625
Pmvk	5.98828125	6.234375	5.984375	6.30859375	6.04296875	5.96484375	5.82421875	6.05078125	5.9765625	5.74609375	5.95703125	5.9921875	6.0546875	6.7578125
Pnck	5.93359375	6.71484375	6.6640625	6.44921875	5.86328125	6.35546875	6.1484375	6.19921875	6.24609375	6.04296875	5.99609375	5.8203125	6.203125	5.5
Pnet-ps	5.49609375	5.51953125	5.54296875	5.57421875	5.59765625	6.5625	5.19921875	4.828125	5.55859375	5.4765625	4.93359375	5.9140625	5.16015625	5.59375
Pnisr	7.48828125	8.03125	7.9296875	7.86328125	8.1953125	8.3046875	7.78125	7.390625	7.890625	7.515625	7.60546875	7.8671875	7.73828125	7.76171875
Pnkd	7.470703125	7.4375	7.4765625	7.380859375	7.3203125	7.412109375	7.400390625	7.76171875	7.486328125	7.54296875	7.30859375	7.359375	7.482421875	7.326171875
Pnkp	7.03125	6.97265625	6.91796875	6.96484375	6.96484375	6.859375	6.9609375	7.12109375	6.78125	7.25390625	6.96875	6.89453125	6.85546875	6.9921875
Pnldc1	4.40234375	4.51171875	4.57421875	4.50390625	4.56640625	4.51171875	4.6484375	4.35546875	4.50390625	4.51953125	4.609375	4.5546875	4.70703125	4.359375
Pnlip	13.359375	13.2265625	13.375	13.3046875	13.3515625	13.3984375	13.3515625	13.390625	13.328125	13.4296875	13.3203125	13.375	13.2890625	13.21875
Pnliprp1	13.3359375	13.25	13.34375	13.1953125	13.3359375	13.375	13.2734375	13.4296875	13.3046875	13.390625	13.25	13.390625	13.28125	13.125
Pnliprp2	13.1875	12.9765625	13.0703125	12.84375	13.1015625	13.125	12.8984375	13.234375	13.1328125	13.2421875	13.078125	13.15625	13.1015625	12.9375
Pnma1	5.421875	5.2421875	5.1328125	5.3359375	5.30078125	5.25	5.23046875	5.140625	5.04296875	5.1875	5.4921875	5.171875	4.9765625	4.9765625
Pnma2	4.609375	4.51953125	4.515625	4.44140625	4.3515625	4.23828125	4.69140625	4.56640625	4.38671875	4.5078125	4.53125	4.59765625	4.5859375	4.3046875
Pnma3	3.833984375	3.796875	3.658203125	3.638671875	3.701171875	3.609375	3.5625	3.783203125	3.626953125	3.626953125	3.646484375	3.68359375	3.580078125	3.41796875
Pnma5	4.40625	4.60546875	4.48046875	4.234375	4.234375	4.453125	4.4296875	4.53125	4.2578125	4.6015625	4.40625	4.359375	4.15625	4.26953125
Pnmal1	7.57421875	7.87109375	7.94921875	8.2265625	7.66015625	7.625	7.703125	7.4375	7.83203125	7.07421875	7.296875	7.21875	7.98828125	7.9375
Pnmal2	7.23828125	8.7109375	8.25	8.5546875	8.4453125	8.1796875	8.2265625	7.26953125	7.97265625	7.0546875	8.0546875	7.87109375	8.046875	7.7265625
Pnmt	4.76953125	4.5234375	4.67578125	4.51953125	4.4296875	4.5	4.6015625	4.46875	4.5	4.56640625	4.76953125	4.6015625	4.65234375	4.5546875
Pnn	7.921875	8.1015625	8.0625	8.125	8.234375	8.34375	8.0859375	7.703125	8.171875	7.8125	7.921875	8.109375	8.0390625	8.21875
Pno1	8.09375	7.70703125	7.625	7.6484375	7.984375	7.7578125	7.65625	8.390625	7.859375	8.0625	7.71875	7.890625	7.75390625	7.91015625
Pnoc	5.94921875	5.578125	5.87109375	5.7578125	5.75390625	5.75390625	5.6953125	5.81640625	5.87890625	6.02734375	5.953125	6.0078125	5.7578125	5.79296875
Pnp	7.8046875	7.2421875	7.4296875	8.0078125	8.2890625	7.59375	8.1875	7.453125	7.671875	7.3984375	8.1484375	7.93359375	7.9140625	8.3515625
Pnp2	9.1640625	8.65625	8.71875	9.1171875	9.546875	8.578125	9.1953125	8.8359375	8.890625	8.6640625	9.34375	9.109375	9.2109375	9.546875
Pnpla1	4.53125	4.41015625	4.38671875	4.390625	4.2109375	4.5078125	4.734375	4.5078125	4.359375	4.56640625	4.73046875	4.44921875	4.29296875	4.265625
Pnpla2	8.140625	8.09375	7.8828125	7.9609375	8.28125	7.8515625	8.0234375	8.4453125	8.0390625	8.578125	8.5390625	8.0625	8.015625	10.0859375
Pnpla3	6.140625	6.23046875	5.859375	5.9140625	5.76953125	5.8828125	6.203125	6.05078125	5.88671875	6.0703125	6.12890625	5.8671875	5.7265625	6.05078125
Pnpla5	4.4765625	4.4765625	4.59375	4.453125	4.3046875	4.28515625	4.47265625	4.40625	4.39453125	4.6953125	4.6875	4.32421875	4.55078125	4.2421875
Pnpla6	7.34375	7.703125	7.62109375	7.59375	7.6015625	7.640625	7.5	7.2734375	7.49609375	7.5703125	7.5234375	7.59375	7.671875	7.52734375
Pnpla7	7.51171875	7.37890625	7.5078125	7.3359375	7.7734375	7.50390625	7.44921875	7.66015625	7.46875	7.671875	7.8671875	7.6171875	7.47265625	8.4609375
Pnpla8	7.9375	7.7734375	7.91015625	7.765625	8.1875	8.0703125	7.73828125	8.0703125	7.9921875	7.94921875	7.8046875	7.90625	7.82421875	8.15625
Pnpo	7.78125	7.76953125	7.6484375	7.72265625	7.65625	7.7265625	7.43359375	7.8828125	7.57421875	7.85546875	7.57421875	7.6171875	7.67578125	7.51171875
Pnpt1	7.00390625	7.23828125	6.98046875	6.9921875	7.3203125	6.95703125	6.94140625	7.43359375	7.3515625	6.78515625	6.796875	6.890625	7.25390625	7.796875
Pnrc1	9.78125	9.9609375	9.6953125	9.765625	9.84375	9.5625	9.7265625	9.6171875	9.65625	9.59375	9.8515625	9.546875	9.9296875	9.609375
Pnrc2	9.9140625	9.953125	10.0390625	9.859375	10.1171875	10.0078125	10.1171875	10.1640625	10.234375	9.7578125	9.9375	10.046875	10.03125	10.2109375
Poc1a	4.97265625	5.09765625	4.90234375	4.90625	4.76171875	4.8203125	4.94921875	5.2890625	4.87890625	4.96875	4.9375	5.0078125	4.81640625	4.9609375
Poc1b	7.99609375	8.7890625	8.3046875	8.28125	8.6015625	8.1640625	8.28125	7.99609375	8.328125	8.0	8.2109375	8.078125	8.515625	8.1171875
Poc5	6.1328125	6.07421875	6.1640625	6.08203125	6.17578125	6.2734375	6.203125	5.87109375	6.2578125	5.89453125	6.1953125	5.79296875	6.19140625	6.06640625
Podn	9.3515625	8.8125	8.8203125	9.34375	9.171875	9.1171875	9.6328125	8.84375	9.3984375	8.234375	9.59375	9.171875	9.5234375	8.6796875
Podnl1	5.55859375	5.609375	5.484375	5.55078125	5.1875	5.47265625	5.77734375	5.65625	5.5078125	5.6015625	5.60546875	5.5625	5.46484375	5.68359375
Podxl	9.1796875	8.8125	9.0546875	9.4296875	8.9140625	9.0625	9.109375	8.6875	9.6015625	8.4609375	9.078125	9.015625	9.4453125	9.1875
Podxl2	5.828125	6.55078125	6.37890625	6.41015625	6.3671875	6.1171875	6.31640625	5.55078125	6.28125	6.15625	6.26953125	5.71484375	5.98046875	5.59375
Pof1b	3.81640625	3.5703125	3.75390625	3.541015625	3.5234375	3.771484375	3.49609375	3.7890625	4.17578125	4.19140625	3.51171875	3.51171875	3.650390625	4.1796875
Pofut1	6.73046875	6.78125	6.65234375	6.55859375	6.70703125	6.49609375	6.69921875	6.68359375	6.8984375	6.59765625	6.6640625	6.7109375	6.75390625	6.7734375
Pofut2	8.546875	8.9296875	8.8203125	8.9140625	8.71875	8.4921875	8.53125	8.3359375	8.6328125	8.296875	8.640625	8.5078125	8.625	8.0625
Pogk	6.703125	6.703125	6.65625	6.484375	6.5390625	6.69921875	6.65234375	6.42578125	6.94921875	6.8125	6.70703125	6.88671875	6.77734375	6.484375
Poglut1	8.21875	8.2421875	8.1328125	8.2421875	8.390625	8.15625	8.234375	7.98828125	8.4375	7.79296875	8.2109375	8.1875	8.3359375	8.578125
Pogz	7.35546875	7.68359375	7.65625	7.78125	7.62109375	7.578125	7.6484375	7.37109375	7.70703125	7.40625	7.4921875	7.53125	7.68359375	7.59765625
Pola1	5.703125	5.76171875	5.78125	5.60546875	5.9765625	5.55078125	5.70703125	5.48828125	5.79296875	5.2578125	5.69921875	5.625	5.734375	5.890625
Pola2	6.27734375	6.3671875	6.51953125	6.3046875	6.390625	6.35546875	6.27734375	6.8515625	6.1640625	6.3828125	6.39453125	6.3984375	6.14453125	6.6640625
Polb	7.25390625	7.27734375	7.3359375	7.18359375	7.6328125	7.37109375	7.140625	7.2890625	7.3671875	6.96875	6.96875	7.125	7.1015625	7.2109375
Pold1	6.30078125	6.32421875	6.1796875	6.15625	6.31640625	6.1875	6.33984375	6.15625	6.453125	6.09375	6.546875	6.3984375	6.23046875	6.40625
Pold2	8.0546875	7.9453125	7.9453125	8.1875	8.046875	7.9296875	7.70703125	8.515625	7.8515625	8.28125	8.0625	8.0078125	8.1875	7.78515625
Pold3	7.66796875	7.81640625	7.7890625	7.81640625	7.953125	7.55078125	7.640625	7.84765625	7.87109375	7.296875	7.64453125	7.5859375	7.83984375	8.0
Pold4	7.63671875	7.484375	7.65625	7.453125	7.859375	7.2265625	7.59375	8.125	7.625	7.703125	8.0546875	7.53515625	7.67578125	8.125
Poldip2	8.9453125	8.75	8.9453125	8.7265625	8.7890625	8.796875	8.6640625	9.390625	8.796875	9.3046875	8.90625	8.8828125	8.8828125	8.8359375
Poldip3	9.453125	9.7109375	9.6171875	9.5625	9.6171875	9.4140625	9.4609375	9.4921875	9.5625	9.375	9.6015625	9.46875	9.6171875	9.9375
Pole	4.60546875	4.27734375	4.08203125	4.28125	4.3984375	4.234375	4.28515625	5.13671875	4.28125	4.2265625	4.359375	4.36328125	4.3046875	5.30859375
Pole2	4.86328125	4.51171875	4.57421875	4.69921875	4.8828125	4.58203125	4.91015625	4.92578125	4.70703125	4.5234375	4.79296875	4.6953125	5.07421875	5.32421875
Pole3	7.40625	7.06640625	7.1640625	7.19140625	7.2421875	7.1484375	7.19140625	7.50390625	7.1953125	7.4453125	7.37109375	7.25390625	7.40234375	7.30078125
Pole4	7.47265625	7.2421875	7.3828125	7.17578125	7.54296875	7.06640625	7.3046875	7.46875	7.6484375	7.171875	7.3359375	7.3515625	7.53125	8.3359375
Polg	7.3671875	7.4140625	7.37109375	7.1640625	7.3515625	7.390625	7.2578125	7.31640625	7.2890625	7.6015625	7.78515625	7.59375	7.31640625	7.4375
Polg2	6.15234375	6.15234375	5.98828125	6.1171875	6.265625	6.7265625	6.515625	5.91796875	6.01171875	6.1953125	6.18359375	6.81640625	6.2734375	6.1640625
Polh	6.4453125	6.5	6.39453125	6.55859375	6.52734375	6.4609375	6.171875	6.4609375	6.5625	6.26953125	6.3828125	6.24609375	6.44921875	6.6171875
Poli	7.2734375	7.59765625	7.80859375	7.1640625	7.50390625	7.5	7.50390625	7.875	7.80859375	7.5859375	7.46484375	7.54296875	7.625	7.203125
Polk	6.4375	6.51171875	6.68359375	6.59765625	6.72265625	6.65625	6.46875	6.6171875	6.9375	6.4296875	6.62890625	6.75390625	6.54296875	7.16796875
Poll	6.3203125	6.24609375	6.30859375	6.19140625	5.99609375	6.1171875	5.9375	6.37109375	5.9921875	6.16015625	6.18359375	6.1171875	6.19140625	6.19921875
Polm	6.30078125	6.31640625	6.375	6.27734375	6.2734375	6.25390625	6.23828125	6.234375	6.2265625	6.453125	6.07421875	6.36328125	6.50390625	6.3125
Poln	3.955078125	3.916015625	3.916015625	3.859375	4.08984375	3.94921875	3.93359375	4.23828125	3.951171875	3.912109375	3.896484375	3.953125	3.982421875	4.09375
Polq	4.52734375	4.921875	4.609375	4.71484375	4.30078125	4.58984375	4.61328125	4.8515625	4.28515625	4.328125	4.61328125	4.68359375	4.44921875	4.7109375
Polr1a	7.4609375	7.4765625	7.6015625	7.6640625	7.60546875	7.70703125	7.4140625	7.52734375	7.5703125	7.6796875	7.6796875	7.4921875	7.57421875	7.75
Polr1b	7.75390625	8.0078125	8.015625	7.93359375	8.1953125	8.03125	7.74609375	7.81640625	8.0078125	8.1953125	7.99609375	8.03125	8.0078125	7.8828125
Polr1c	8.7109375	8.2890625	8.6640625	8.25	8.75	8.3203125	8.296875	8.75	8.46875	8.6015625	8.6015625	8.359375	8.734375	8.5546875
Polr1d	8.30078125	7.576171875	7.728515625	7.56640625	7.88671875	7.888671875	7.8125	8.28515625	7.869140625	8.26171875	7.875	8.029296875	7.984375	7.8046875
Polr1e	6.4609375	6.4140625	6.390625	6.44140625	6.60546875	6.35546875	5.97265625	6.79296875	6.33203125	6.94140625	6.265625	6.36328125	6.328125	6.39453125
Polr2a	8.578125	9.125	9.0625	9.2265625	9.0078125	8.96875	8.8671875	8.421875	8.984375	8.4375	8.875	8.7265625	8.8515625	8.9296875
Polr2b	8.125	8.46875	8.421875	8.59375	8.34375	8.28125	8.2578125	8.0078125	8.4609375	7.9921875	8.171875	8.015625	8.359375	8.3828125
Polr2c	8.03515625	8.390625	8.3515625	8.259765625	8.515625	8.220703125	8.216796875	8.16796875	8.328125	8.029296875	8.248046875	8.150390625	8.30078125	8.2265625
Polr2d	6.4140625	6.37109375	6.50390625	6.7109375	6.59765625	6.4765625	6.38671875	6.5703125	6.41015625	6.171875	6.5390625	6.28515625	6.5703125	6.58984375
Polr2e	8.734375	8.21875	8.359375	8.1015625	8.3671875	8.328125	8.203125	9.0234375	8.296875	9.171875	8.359375	8.46875	8.3828125	8.265625
Polr2f	10.1640625	10.03125	10.0546875	9.9296875	10.15625	10.015625	9.953125	10.4765625	10.109375	10.15625	10.0390625	9.921875	10.1328125	9.984375
Polr2g	8.625	9.0859375	9.015625	9.078125	9.0546875	8.765625	8.8359375	8.8671875	8.921875	8.7109375	8.921875	8.7265625	8.8046875	8.8125
Polr2h	7.25390625	6.876953125	6.873046875	6.806640625	6.875	6.740234375	6.9140625	7.046875	6.8203125	7.142578125	6.94140625	7.10546875	6.822265625	7.181640625
Polr2i	6.9453125	6.57421875	6.609375	6.5390625	6.75390625	6.5	6.421875	6.921875	6.64453125	6.7890625	6.65625	6.5390625	6.57421875	6.46484375
Polr2j	9.1796875	9.234375	9.15625	8.9296875	9.2265625	9.234375	8.859375	9.625	9.15625	9.3046875	9.03125	8.84375	9.1953125	8.8046875
Polr2k	5.859375	5.60546875	5.5703125	5.73046875	5.37890625	5.7109375	5.640625	5.6015625	5.42578125	6.03515625	5.890625	5.875	5.0625	5.296875
Polr2l	8.921875	8.78515625	8.73828125	8.65625	8.75390625	8.7109375	8.5625	9.12890625	8.8125	9.09375	8.80078125	8.625	8.76171875	8.6640625
Polr2m	8.7890625	8.8515625	8.703125	8.828125	8.859375	8.734375	8.7265625	8.71875	8.9296875	8.7890625	8.6875	8.6953125	8.8984375	8.75
Polr3a	7.0	7.28515625	7.33203125	7.1171875	7.2890625	7.40234375	7.10546875	7.05859375	7.24609375	7.3359375	7.23828125	7.23046875	7.27734375	7.21875
Polr3b	7.31640625	7.43359375	7.671875	7.41796875	7.7890625	7.6953125	7.4765625	7.6875	7.66796875	7.671875	7.39453125	7.60546875	7.59765625	7.68359375
Polr3c	7.8828125	7.609375	7.75390625	7.51953125	7.89453125	7.765625	7.4453125	8.3984375	7.71484375	7.93359375	7.6015625	7.69140625	7.9375	8.15625
Polr3d	7.19921875	7.328125	7.3046875	7.234375	7.1875	7.3359375	7.23046875	7.171875	7.28515625	7.20703125	7.15625	7.2265625	7.23046875	7.2109375
Polr3e	6.5390625	6.62890625	6.958984375	6.79296875	6.83203125	6.9921875	6.8046875	6.560546875	6.787109375	6.970703125	6.83203125	6.865234375	6.8125	6.59765625
Polr3f	6.38671875	6.6640625	6.62890625	6.5703125	6.828125	6.671875	6.4453125	6.77734375	6.67578125	6.60546875	6.48046875	6.73046875	6.57421875	6.48046875
Polr3g	5.453125	5.73046875	6.015625	5.61328125	5.83203125	5.99609375	5.5625	5.6484375	5.79296875	5.51171875	5.21875	4.9375	5.546875	5.2578125
Polr3gl	6.9765625	7.33203125	7.43359375	7.3515625	7.5546875	7.35546875	7.3828125	6.83984375	7.43359375	7.37890625	7.27734375	7.26953125	7.20703125	7.2109375
Polr3h	5.65625	5.59375	5.88671875	5.85546875	5.87890625	5.65234375	5.94140625	5.51953125	5.3828125	5.42578125	5.73828125	5.5546875	5.5625	5.41015625
Polr3k	8.125	8.0390625	8.0625	7.58984375	7.79296875	8.09375	7.5859375	8.6796875	7.78515625	8.2109375	7.7734375	8.1171875	7.6953125	7.34765625
Polrmt	7.58203125	7.72265625	7.484375	7.66015625	7.56640625	7.64453125	7.5390625	7.67578125	7.50390625	7.78125	7.6484375	7.59375	7.72265625	7.62890625
Pom121	7.46875	7.5078125	7.375	7.8046875	7.57421875	7.5078125	7.40234375	7.296875	7.3515625	7.23828125	7.43359375	7.28125	7.45703125	7.55078125
Pom121l2	4.8984375	4.8828125	4.7421875	4.87890625	4.39453125	4.82421875	4.96484375	5.01953125	5.0078125	4.9921875	5.1953125	4.85546875	4.76953125	4.8515625
Pomc	5.94140625	5.9765625	5.9375	5.7421875	5.9453125	5.80078125	5.9765625	5.7734375	5.9609375	6.00390625	6.0546875	5.98828125	5.921875	5.84375
Pomgnt1	7.7421875	7.6328125	7.8203125	7.66015625	7.796875	7.6484375	7.546875	7.890625	7.78515625	7.90625	7.75	7.74609375	7.77734375	7.4921875
Pomgnt2	8.046875	8.3203125	8.3125	8.109375	8.125	8.0546875	8.03125	8.0078125	7.98828125	8.0546875	8.1171875	8.046875	8.046875	7.375
Pomk	6.69140625	6.99609375	6.90234375	7.015625	6.96875	6.98046875	6.87890625	7.00390625	6.890625	6.86328125	7.04296875	6.94140625	6.90625	6.828125
Pomp	7.66796875	7.40234375	7.375	7.56640625	7.51953125	7.09765625	7.5390625	7.76953125	7.48046875	7.1484375	7.19921875	7.578125	7.625	7.9296875
Pomt1	7.203125	7.20703125	7.12890625	6.98046875	7.26171875	7.0234375	6.97265625	7.0625	7.125	7.046875	7.38671875	7.09375	7.39453125	7.06640625
Pomt2	8.0625	8.359375	8.2734375	8.265625	8.171875	8.21875	8.15625	7.859375	8.3125	8.1328125	7.96484375	8.15625	8.2421875	8.0390625
Pon1	4.4375	4.1953125	4.26171875	4.71875	4.6171875	4.04296875	4.17578125	4.46875	4.18359375	4.2109375	4.7578125	4.04296875	4.234375	7.13671875
Pon2	7.8203125	7.39453125	7.43359375	7.63671875	7.73828125	7.796875	7.8515625	7.578125	7.7890625	7.6796875	7.66015625	7.70703125	7.7890625	7.92578125
Pon3	8.1953125	8.1328125	8.234375	8.046875	8.3671875	8.328125	8.3203125	8.6796875	8.296875	8.3359375	8.2109375	8.3515625	8.296875	8.890625
Pop1	4.76953125	4.8359375	4.91796875	4.6015625	4.578125	4.7890625	4.609375	4.51171875	4.6953125	4.5625	4.71875	4.6875	4.72265625	4.84375
Pop4	7.11328125	7.47265625	7.15234375	7.48828125	7.81640625	7.21875	7.3515625	7.37890625	7.33984375	7.1015625	7.33203125	7.375	7.52734375	7.8515625
Pop5	7.5546875	7.7578125	7.69921875	7.2265625	7.671875	7.5703125	7.21875	7.60546875	7.5390625	7.8125	7.46875	7.3203125	7.5078125	7.19140625
Pop7	6.32421875	6.4296875	6.39453125	6.41015625	6.5078125	6.484375	6.42578125	6.265625	6.50390625	6.328125	6.48046875	6.4140625	6.3984375	6.19140625
Popdc2	4.953125	5.0078125	4.921875	5.0	4.953125	4.91015625	4.94921875	5.0078125	5.05859375	4.85546875	5.33984375	5.03515625	5.30078125	5.078125
Popdc3	4.33984375	4.29296875	4.2890625	4.15625	4.15625	4.40625	4.1796875	4.30859375	4.1796875	4.328125	4.15625	4.2265625	4.19140625	4.09765625
Por	9.40625	9.4765625	9.2265625	9.3046875	9.9609375	9.2578125	9.2734375	9.1171875	9.21875	9.546875	9.6953125	9.5546875	9.28125	9.3984375
Porcn	6.98046875	7.07421875	6.97265625	6.94140625	6.875	7.00390625	6.87890625	6.90625	6.79296875	7.3046875	6.828125	7.1328125	6.96484375	6.671875
Postn	8.0390625	7.52734375	8.2734375	8.8359375	8.78125	8.0390625	8.4765625	9.53125	8.625	7.57421875	8.1328125	8.3671875	7.83984375	9.125
Pot1a	7.078125	7.421875	7.46875	7.27734375	7.5625	7.19921875	7.328125	6.5	7.3359375	6.6015625	7.25	6.9765625	7.30859375	7.3046875
Pot1b	6.109375	6.40234375	6.3984375	6.3046875	6.25390625	6.7578125	6.69921875	6.484375	6.53515625	5.91796875	6.44921875	6.6796875	6.54296875	7.07421875
Poteg	3.62109375	3.607421875	3.587890625	3.537109375	3.421875	3.451171875	3.61328125	3.55859375	3.544921875	3.84375	3.662109375	3.69140625	3.48828125	3.5234375
Pou1f1	3.154296875	3.234375	3.3515625	3.212890625	3.38671875	3.296875	3.255859375	3.28125	3.29296875	3.44140625	3.337890625	3.30859375	3.353515625	3.201171875
Pou2af1	5.68359375	5.89453125	5.96484375	5.63671875	6.20703125	5.59765625	5.75390625	6.60546875	5.48046875	6.4609375	6.15234375	5.96484375	6.1015625	6.9296875
Pou2f1	6.85546875	7.32421875	7.35546875	7.36328125	7.140625	7.19140625	7.25	7.09765625	7.18359375	7.17578125	7.18359375	7.12890625	7.22265625	7.23828125
Pou2f2	5.65625	5.5546875	5.265625	5.48046875	5.2734375	5.33203125	5.48046875	5.79296875	5.26171875	5.64453125	5.62890625	5.3828125	5.3515625	5.39453125
Pou2f3	5.2265625	4.84375	4.81640625	4.58203125	4.734375	4.65625	4.73828125	4.89453125	4.546875	4.84765625	5.0703125	4.9609375	4.796875	5.08984375
Pou3f1	6.421875	6.28515625	6.18359375	6.2109375	6.25	6.2109375	6.3046875	6.3359375	6.29296875	6.2734375	6.390625	6.37109375	6.26171875	6.1953125
Pou3f2	4.37890625	4.2958984375	4.2919921875	4.2080078125	4.0712890625	4.017578125	4.203125	4.39453125	4.166015625	4.443359375	4.3984375	4.28125	4.21484375	4.1923828125
Pou3f3	5.953125	5.47265625	5.5859375	5.41796875	5.23046875	5.40234375	5.6875	5.75390625	5.3828125	5.84375	5.52734375	5.5	5.16796875	5.36328125
Pou3f4	5.4921875	5.90234375	5.796875	5.5390625	5.27734375	5.70703125	5.27734375	5.1875	5.5390625	5.15625	5.6015625	5.36328125	5.51171875	5.47265625
Pou4f1	4.421875	4.28515625	4.3359375	4.20703125	4.0859375	4.171875	4.1875	4.4609375	4.3359375	4.47265625	4.42578125	4.30859375	4.28125	4.06640625
Pou4f2	6.734375	6.046875	6.15234375	6.09375	5.90234375	6.1640625	6.5234375	6.23828125	5.93359375	6.2890625	6.3125	6.4453125	5.7890625	5.9765625
Pou4f3	4.9453125	4.80859375	4.56640625	4.3828125	4.12890625	4.6953125	4.8984375	4.65625	4.34765625	4.5078125	4.53515625	4.61328125	4.40625	4.61328125
Pou5f1	3.646484375	3.58203125	3.615234375	3.751953125	3.5546875	3.5078125	3.849609375	3.720703125	3.578125	3.802734375	3.931640625	3.89453125	3.732421875	3.6328125
Pou5f2	5.40625	5.2578125	5.56640625	5.46875	5.203125	5.88671875	5.4765625	5.3828125	5.4140625	5.37109375	5.4609375	5.5703125	5.21484375	5.3203125
Pou6f1	6.7734375	6.9453125	6.7265625	6.91015625	6.74609375	6.82421875	6.83984375	6.59765625	6.609375	6.8359375	6.875	6.77734375	6.921875	6.80078125
Pou6f2	5.82421875	6.03125	5.765625	5.83203125	5.65625	5.72265625	5.703125	5.66796875	5.8046875	5.89453125	5.87109375	5.74609375	5.9921875	5.578125
Pp2d1	3.498046875	3.390625	3.458984375	3.37890625	3.140625	3.384765625	3.369140625	3.33984375	3.318359375	3.220703125	3.494140625	3.326171875	3.115234375	3.099609375
Ppa1	8.7578125	8.25	8.3203125	8.1484375	8.4375	8.21875	8.1796875	8.6484375	8.390625	8.9921875	8.4453125	8.328125	8.328125	9.2578125
Ppa2	7.4453125	7.37109375	7.33984375	7.2265625	7.5546875	7.48046875	7.20703125	7.37890625	7.4140625	7.45703125	7.2109375	7.1796875	7.46875	7.09765625
