gene_symbol	GSM3625299	GSM3625300	GSM3625302	GSM3625298	GSM3625303	GSM3625306	GSM3625305	GSM3625301	GSM3625304
Rif1	5.80078125	5.50390625	5.80078125	5.7890625	5.89453125	5.9375	5.7890625	5.76171875	5.6796875
Riiad1	7.140625	6.88671875	6.75	6.88671875	6.703125	6.9296875	7.15234375	6.421875	6.73828125
Rilp	4.30078125	4.234375	4.4140625	4.44140625	4.3671875	4.02734375	4.72265625	4.51171875	4.2421875
Rilpl1	6.609375	6.484375	6.6328125	6.62109375	6.6328125	6.67578125	6.79296875	6.41796875	6.81640625
Rilpl2	6.109375	5.62890625	5.69921875	5.734375	5.7578125	5.953125	5.69921875	5.2890625	5.81640625
Rimbp2	7.21484375	7.0625	7.21484375	7.02734375	7.3984375	7.265625	7.15625	7.21875	7.3125
Rimbp3	5.109375	5.12109375	5.14453125	5.26953125	5.14453125	5.15234375	5.14453125	4.96484375	5.15625
Rimkla	6.4375	6.421875	6.5859375	6.3359375	6.6171875	6.4453125	6.4140625	6.5	6.4375
Rimklb	7.01953125	6.94921875	6.8359375	6.80859375	6.94921875	7.0703125	7.10546875	6.8828125	6.94921875
Rims1	8.015625	7.828125	8.1796875	7.99609375	8.109375	7.94921875	7.734375	8.0625	8.015625
Rims2	8.0	7.83203125	8.234375	7.9921875	8.0234375	8.0234375	7.796875	8.1171875	8.015625
Rims3	7.6171875	7.47265625	7.70703125	7.4921875	7.55859375	7.515625	7.3828125	7.91796875	7.3359375
Rims4	5.6875	6.02734375	6.01953125	6.0	5.7734375	5.9609375	5.9609375	5.9609375	5.9609375
Rin1	5.87890625	5.90625	5.84375	5.87890625	5.87890625	5.87890625	5.87890625	5.87890625	5.87890625
Rin2	6.0703125	5.6015625	6.10546875	5.84375	5.78515625	5.75	5.80078125	5.8828125	5.8828125
Rin3	4.86328125	5.21484375	5.03515625	5.01171875	5.03515625	5.03515625	5.03515625	5.04296875	5.03515625
Ring1	6.80078125	6.65234375	6.8203125	6.828125	6.8203125	6.8828125	6.8515625	6.7265625	6.97265625
Rinl	5.15234375	5.15234375	5.15234375	5.3203125	5.15234375	5.16796875	5.140625	5.15234375	5.06640625
Rint1	6.74609375	6.390625	6.43359375	6.50390625	6.5546875	6.37890625	6.5390625	6.50390625	6.53515625
Riok1	6.51171875	6.515625	6.53125	6.52734375	6.515625	6.51953125	6.6328125	6.515625	6.44921875
Riok2	6.80859375	6.60546875	6.84375	6.80078125	6.84375	6.875	7.140625	6.7890625	6.84375
Riok3	7.1953125	7.1796875	7.234375	7.21875	7.4140625	7.28125	7.21875	7.21875	7.0390625
Ripk1	5.60546875	5.61328125	5.60546875	5.5703125	5.60546875	5.60546875	5.60546875	5.64453125	5.60546875
Ripk2	5.9140625	5.921875	5.6953125	6.24609375	5.84375	5.97265625	6.18359375	5.75390625	5.88671875
Ripk3	4.74609375	4.84375	4.78515625	4.62109375	5.00390625	4.7890625	4.765625	4.9296875	4.96484375
Ripk4	3.966796875	3.916015625	3.966796875	4.23046875	4.00390625	3.591796875	3.93359375	3.984375	3.966796875
Ripply1	4.62890625	4.90234375	4.390625	4.66796875	4.66796875	4.7578125	4.6171875	4.69921875	4.96484375
Ripply2	7.02734375	6.70703125	6.609375	6.609375	6.609375	6.4765625	6.8359375	6.54296875	6.1875
Ripply3	4.5078125	4.6015625	4.41015625	4.55859375	4.5234375	4.46875	4.59765625	4.66796875	4.609375
Rit1	7.1953125	7.12109375	7.19921875	7.33203125	7.11328125	7.38671875	7.16015625	7.1484375	6.9375
Rit2	9.75	9.9140625	9.9140625	9.875	9.9296875	9.8828125	9.9375	9.9140625	9.8046875
Rita1	6.4921875	5.953125	6.203125	6.26171875	6.26171875	6.25390625	6.26171875	6.4296875	6.08984375
Rlbp1	4.88671875	4.9296875	5.00390625	4.69140625	5.00390625	5.29296875	5.00390625	5.00390625	5.27734375
Rlf	6.53515625	6.4765625	6.53515625	6.60546875	6.69140625	6.53125	6.578125	6.53515625	6.45703125
Rlim	7.74609375	7.71484375	7.84375	7.77734375	7.578125	7.671875	7.84765625	8.03125	7.890625
Rln1	5.92578125	5.60546875	5.30859375	5.60546875	5.60546875	5.60546875	5.65625	5.2421875	5.54296875
Rln3	5.2578125	5.359375	5.2734375	5.3203125	5.27734375	5.19140625	5.19921875	5.265625	5.26171875
Rltpr	5.24609375	5.24609375	5.2109375	5.24609375	5.1328125	5.22265625	5.37109375	5.2734375	5.24609375
Rmdn1	6.484375	6.453125	6.453125	6.453125	6.453125	6.4453125	6.58203125	6.1640625	6.3515625
Rmdn2	5.341796875	5.08203125	5.36328125	5.0546875	5.310546875	5.216796875	5.333984375	5.064453125	5.173828125
Rmdn3	6.61328125	6.46484375	6.765625	6.53125	6.80078125	6.9765625	6.84375	6.75	7.00390625
Rmi1	7.20703125	6.810546875	7.0390625	6.916015625	7.1484375	7.09765625	7.017578125	6.96484375	7.142578125
Rmi2	4.59375	4.86328125	4.37890625	4.68359375	4.2890625	4.58984375	4.6484375	4.43359375	4.5546875
Rmnd5a	6.96875	6.8203125	7.04296875	6.87890625	6.93359375	6.87890625	6.51953125	6.90625	6.80859375
Rmnd5b	6.4375	6.6875	6.63671875	6.5625	6.44140625	6.53515625	6.53515625	6.53125	6.42578125
Rmrp	9.890625	9.6953125	9.1484375	9.3671875	9.296875	9.6640625	9.7421875	10.328125	9.2421875
Rn45s	12.205729166666666	12.236979166666666	12.197916666666666	12.135416666666666	12.197916666666666	12.197916666666666	12.260416666666666	12.309895833333334	12.229166666666666
Rn7s2	12.1328125	11.8984375	11.75	11.375	11.6875	12.1796875	11.828125	11.9609375	11.8671875
Rn7sk	12.25390625	12.11328125	12.078125	12.0	12.09765625	12.109375	12.16796875	12.12890625	11.8671875
Rnase1	5.25390625	5.25390625	5.0390625	5.28515625	5.05078125	4.88671875	4.85546875	5.1015625	5.1015625
Rnase10	3.150390625	3.08984375	2.826171875	3.189453125	3.08984375	3.08984375	3.0234375	3.08984375	3.08984375
Rnase11	3.931640625	4.0	4.0234375	3.931640625	3.69921875	3.708984375	3.931640625	3.94921875	3.90625
Rnase12	2.869140625	3.0625	3.294921875	2.84765625	3.0625	3.080078125	3.0625	3.10546875	3.0625
Rnase13	3.591796875	3.591796875	3.591796875	3.591796875	3.591796875	3.8046875	3.591796875	3.591796875	3.611328125
Rnase4	5.69140625	5.75390625	5.8515625	5.8515625	5.79296875	5.8515625	5.8984375	5.8515625	5.91015625
Rnase6	5.67578125	5.79296875	5.44921875	5.65625	5.7421875	5.796875	6.09375	5.66796875	5.83203125
Rnaseh1	5.90234375	5.859375	6.0078125	6.015625	6.2421875	6.0234375	6.09765625	5.94921875	6.015625
Rnaseh2a	6.6171875	6.953125	6.84765625	6.6640625	6.6640625	6.6328125	6.8671875	6.68359375	6.6640625
Rnaseh2b	6.359375	6.125	6.2734375	6.28515625	6.3984375	6.2734375	6.2734375	6.2734375	6.20703125
Rnaseh2c	8.015625	7.9296875	7.80859375	7.875	7.8984375	7.6484375	7.86328125	7.78125	7.6953125
Rnasek	11.3984375	11.453125	11.265625	11.3828125	11.359375	11.234375	11.296875	11.5234375	11.296875
Rnasel	5.27734375	5.3359375	5.26953125	5.05859375	5.05078125	5.05859375	4.8515625	4.70703125	5.05859375
Rnaset2a	7.869140625	7.806640625	7.853515625	8.14453125	8.015625	7.9375	7.982421875	7.9375	7.9375
Rnd1	6.50390625	6.7265625	6.421875	6.26171875	6.1640625	6.26171875	6.08203125	6.2109375	6.26171875
Rnd2	6.3671875	6.6953125	6.890625	6.8828125	6.8515625	6.64453125	7.05078125	7.02734375	6.8203125
Rnd3	8.2578125	8.0078125	8.1640625	8.0234375	8.265625	8.1171875	8.1640625	8.234375	8.171875
Rnf10	7.5	7.5859375	7.64453125	7.67578125	7.49609375	7.74609375	7.5234375	7.55078125	7.5859375
Rnf103	6.9375	6.89453125	7.33203125	6.96484375	7.078125	7.0234375	6.953125	7.1640625	7.0390625
Rnf11	8.515625	8.421875	8.7734375	8.546875	8.6484375	8.546875	8.5078125	8.6875	8.5
Rnf111	7.1640625	7.28125	7.14453125	7.14453125	7.31640625	7.05859375	7.10546875	7.17578125	7.1640625
Rnf112	7.21484375	7.20703125	7.53515625	7.21484375	7.30859375	7.21484375	7.00390625	7.24609375	7.1484375
Rnf113a1	6.19140625	5.98046875	6.08984375	5.91015625	5.8671875	5.78515625	5.94140625	5.94921875	5.64453125
Rnf113a2	7.70703125	7.71875	7.6796875	7.6796875	7.55859375	7.68359375	7.91796875	7.4375	7.56640625
Rnf114	7.890625	7.73828125	7.73828125	7.9453125	7.73046875	7.44140625	7.72265625	7.796875	7.47265625
Rnf115	7.8671875	7.98828125	7.984375	7.98828125	7.984375	7.984375	7.98046875	7.984375	7.875
Rnf121	7.20703125	6.734375	6.71484375	6.88671875	7.015625	6.984375	6.9609375	6.8125	7.09375
Rnf122	6.6640625	6.45703125	6.45703125	6.4453125	6.44921875	6.359375	6.34375	6.4453125	6.4453125
Rnf123	6.85546875	6.84765625	6.90234375	6.84765625	6.84765625	6.81640625	6.84765625	6.8359375	6.84765625
Rnf125	3.416015625	4.546875	4.48828125	4.55078125	4.51171875	4.45703125	3.7265625	4.45703125	4.45703125
Rnf126	7.99609375	8.0703125	7.99609375	7.984375	7.9921875	7.99609375	7.99609375	8.0546875	7.98046875
Rnf128	5.97265625	6.046875	6.3046875	6.09375	6.296875	6.34765625	6.25	6.0390625	6.09375
Rnf13	8.2578125	8.0	8.0625	8.1015625	8.03125	7.9609375	7.890625	7.98046875	7.890625
Rnf130	8.3984375	8.3984375	8.5859375	8.4453125	8.421875	8.328125	8.3984375	8.40625	8.2578125
Rnf133	4.0625	3.615234375	3.654296875	3.78125	3.734375	3.642578125	3.595703125	3.654296875	3.455078125
Rnf135	4.76171875	4.57421875	5.0703125	4.765625	4.765625	4.765625	4.6796875	4.76953125	4.765625
Rnf138	6.11328125	6.109375	5.9921875	5.96484375	5.96484375	5.765625	5.94921875	6.10546875	5.7578125
Rnf138rt1	5.4140625	4.91796875	5.296875	5.15625	5.4140625	5.5703125	5.65234375	5.4140625	5.828125
Rnf139	6.5	6.64453125	6.64453125	6.625	6.5859375	6.73046875	6.64453125	6.64453125	6.64453125
Rnf14	9.9609375	9.859375	10.03125	9.9453125	9.921875	9.984375	9.9296875	9.9296875	9.9453125
Rnf141	7.40234375	7.03515625	7.494140625	7.34375	7.3203125	7.314453125	7.287109375	7.3515625	7.29296875
Rnf144a	7.25390625	7.19921875	7.19921875	7.2421875	7.2734375	7.05078125	7.1875	7.23828125	7.19140625
Rnf144b	5.65625	5.77734375	5.8203125	5.8203125	5.9765625	5.79296875	5.8203125	5.84765625	5.8203125
Rnf145	7.91796875	8.0546875	7.91796875	7.94921875	7.91796875	7.8125	7.953125	7.96875	7.78125
Rnf146	7.458984375	7.326171875	7.396484375	7.43359375	7.359375	7.17578125	7.291015625	7.32421875	7.0390625
Rnf148	3.591796875	3.591796875	3.68359375	3.427734375	3.591796875	3.591796875	3.48046875	3.50390625	3.814453125
Rnf149	6.265625	6.0390625	6.28515625	6.21484375	6.0234375	6.4453125	6.2890625	6.12109375	6.36328125
Rnf150	5.81640625	5.7890625	6.0625	5.81640625	6.01171875	5.81640625	5.8046875	5.6015625	5.94140625
Rnf151	4.859375	4.93359375	4.6953125	4.640625	4.97265625	4.79296875	5.1953125	4.875	4.87109375
Rnf152	6.0	6.06640625	6.5234375	6.43359375	6.4609375	5.6875	5.83203125	6.51953125	5.984375
Rnf157	7.96484375	7.98828125	8.1328125	7.74609375	7.953125	8.0546875	7.984375	8.140625	8.1171875
Rnf165	7.10546875	6.990234375	7.005859375	6.771484375	6.94140625	6.86328125	6.79296875	7.02734375	6.791015625
Rnf166	6.38671875	6.5234375	6.578125	6.484375	6.484375	6.60546875	6.484375	6.265625	6.484375
Rnf167	7.4921875	7.66015625	7.66015625	7.66796875	7.6015625	7.76953125	7.69921875	7.7890625	7.6328125
Rnf168	7.58203125	7.59765625	7.59765625	7.59765625	7.52734375	7.65234375	7.54296875	7.60546875	7.6640625
Rnf169	7.44140625	7.1875	7.5703125	7.375	7.60546875	7.79296875	7.6875	7.65625	7.63671875
Rnf17	3.453125	3.46484375	3.46484375	3.46484375	3.41015625	3.4765625	3.48046875	3.46484375	3.46484375
Rnf170	7.15234375	7.099609375	7.0859375	6.921875	7.078125	7.0625	7.11328125	6.9453125	6.86328125
Rnf180	6.56640625	6.46875	6.64453125	6.359375	6.2265625	6.46875	6.5625	6.3984375	6.46875
Rnf181	8.2265625	8.40625	8.5234375	8.4296875	8.25	8.3828125	8.40625	8.40625	8.4453125
Rnf182	6.85546875	6.8515625	6.8671875	6.85546875	6.85546875	6.609375	6.91796875	7.1171875	6.546875
Rnf183	3.59375	3.55078125	3.490234375	3.3671875	3.55078125	3.90234375	3.55078125	3.560546875	3.55078125
Rnf185	6.265625	5.8828125	6.16015625	6.08203125	6.19921875	5.984375	6.2265625	6.0	6.08203125
Rnf186	4.45703125	4.5234375	4.30859375	4.7734375	4.45703125	4.45703125	4.45703125	4.45703125	4.515625
Rnf187	8.0	8.375	8.484375	8.46875	8.3671875	8.5234375	8.46875	8.7265625	8.640625
Rnf19a	6.875	6.62109375	6.87109375	6.82421875	6.7734375	6.73828125	6.87890625	6.82421875	6.9921875
Rnf19b	6.0859375	5.94140625	6.23046875	6.1796875	6.0859375	5.9921875	6.0859375	5.91015625	6.0859375
Rnf2	5.9765625	5.6875	6.03125	6.06640625	6.03125	6.19921875	6.03125	6.16796875	5.87109375
Rnf20	7.5078125	7.421875	7.71484375	7.3671875	7.546875	7.66796875	7.5	7.3046875	7.57421875
Rnf207	5.6171875	5.796875	5.8203125	5.87109375	5.796875	5.56640625	5.8125	5.890625	5.796875
Rnf208	9.3828125	9.375	9.4609375	9.3828125	9.375	9.2421875	9.3359375	9.5	9.21875
Rnf212	3.884765625	3.884765625	3.83984375	3.884765625	3.96484375	3.884765625	3.884765625	3.884765625	3.974609375
Rnf212b	3.513671875	3.546875	3.4609375	3.513671875	3.599609375	3.44921875	3.4140625	3.517578125	3.654296875
Rnf213	5.474609375	5.533203125	5.400390625	5.388671875	5.42578125	5.392578125	5.43359375	5.259765625	5.50390625
Rnf214	7.375	7.44921875	7.55859375	7.4375	7.51953125	7.640625	7.47265625	7.4921875	7.4921875
Rnf215	6.09375	6.14453125	6.16796875	6.08984375	6.1015625	6.2734375	6.19921875	6.125	6.08984375
Rnf216	7.04296875	6.8828125	7.046875	7.0703125	7.04296875	7.0703125	7.04296875	7.04296875	6.87109375
Rnf217	7.01171875	6.53515625	6.86328125	6.86328125	6.91015625	6.97265625	6.765625	6.8671875	6.84375
Rnf219	7.3984375	7.3984375	7.4453125	7.31640625	7.4140625	7.5546875	7.453125	7.44921875	7.6328125
Rnf220	7.60546875	7.5390625	7.921875	7.6796875	7.78515625	7.40625	7.421875	7.66015625	7.640625
Rnf222	4.7578125	4.8984375	4.8125	4.97265625	4.87890625	4.63671875	4.79296875	4.92578125	4.953125
Rnf223	5.75390625	5.94140625	5.86328125	5.86328125	5.8203125	5.76953125	5.87890625	5.6875	5.90625
Rnf224	4.8203125	4.953125	5.05859375	5.17578125	5.0	4.984375	5.1640625	4.91796875	5.0
Rnf225	4.70703125	4.98046875	4.73828125	4.8046875	4.8515625	4.55859375	4.7578125	5.1875	4.8046875
Rnf24	6.45703125	6.5390625	6.3515625	6.36328125	6.3359375	6.23046875	6.5234375	6.35546875	5.98828125
Rnf25	7.5625	7.35546875	7.1875	7.20703125	7.421875	7.3828125	7.35546875	7.1484375	7.40234375
Rnf26	6.392578125	6.3359375	6.408203125	6.541015625	6.388671875	6.3203125	6.314453125	6.61328125	6.390625
Rnf31	6.7109375	6.7109375	6.74609375	6.58203125	6.67578125	6.73828125	6.7109375	6.77734375	6.7109375
Rnf32	6.71484375	6.4140625	6.4296875	6.53125	6.46484375	6.83984375	6.60546875	6.30078125	6.76953125
Rnf34	8.03125	8.0	8.0625	8.1796875	8.0546875	8.203125	8.0546875	7.97265625	8.109375
Rnf38	8.265625	8.328125	8.265625	8.3359375	8.265625	8.1953125	8.234375	8.4375	7.95703125
Rnf39	5.4453125	5.6015625	5.6953125	5.640625	5.6953125	5.9140625	5.76171875	5.8515625	5.8359375
Rnf4	7.98046875	8.015625	7.98828125	7.9296875	7.93359375	7.91796875	7.96875	7.9921875	7.9921875
Rnf40	6.05078125	6.02734375	6.1015625	6.0703125	6.0546875	6.06640625	6.09375	6.1796875	6.22265625
Rnf41	7.0234375	7.0234375	7.02734375	6.9453125	6.98046875	7.0234375	6.98828125	7.171875	7.0234375
Rnf43	4.61328125	4.421875	4.5546875	4.55078125	4.58203125	4.3828125	4.39453125	4.5703125	4.640625
Rnf44	7.87109375	7.71484375	7.94140625	7.90234375	8.015625	7.6171875	7.87109375	8.21875	7.64453125
Rnf5	7.94921875	8.0	7.87109375	7.921875	7.9140625	7.7421875	7.87109375	8.109375	7.8203125
Rnf6	7.3671875	7.3671875	7.50390625	7.21484375	7.40234375	7.37109375	7.27734375	7.2421875	7.4453125
Rnf7	10.0859375	10.1015625	10.03125	10.1015625	10.1171875	10.078125	10.125	10.0859375	10.3203125
Rnf8-cmtr1	7.521484375	7.7265625	7.666015625	7.66015625	7.732421875	7.796875	7.73828125	7.603515625	7.923828125
Rnft1	6.3671875	6.43359375	6.58203125	6.94140625	6.3046875	6.4296875	6.45703125	6.36328125	6.43359375
Rnft2	6.8671875	6.76171875	6.83984375	6.88671875	6.89453125	6.94140625	6.8671875	6.96875	6.79296875
Rngtt	6.6640625	6.6484375	6.7109375	6.70703125	6.7421875	7.0	6.77734375	6.890625	6.7421875
Rnh1	6.80078125	6.90625	6.94921875	6.94921875	6.8984375	6.94921875	6.94921875	7.03125	7.10546875
Rnls	4.96484375	5.0234375	5.0	4.95703125	5.15234375	4.98046875	4.77734375	5.1484375	4.83984375
Rnmt	7.09375	7.0234375	7.125	6.9921875	7.125	7.09375	6.9453125	7.1328125	7.09375
Rnmtl1	6.53515625	6.53515625	6.4375	6.36328125	6.21484375	6.4375	6.58203125	6.40234375	6.4375
Rnpc3	8.3203125	8.2265625	8.1640625	8.1796875	8.2421875	8.3515625	8.3828125	7.6796875	8.109375
Rnpep	6.1796875	6.19140625	6.1796875	5.81640625	6.1796875	6.44921875	6.1796875	5.96875	6.1796875
Rnpepl1	6.1015625	6.2421875	6.31640625	6.2421875	6.2421875	6.234375	6.203125	6.40234375	6.2578125
Rnps1	8.21875	8.4296875	8.48046875	8.3984375	8.4453125	8.53515625	8.54296875	8.390625	8.48828125
Rnu12	6.75390625	6.5859375	6.5078125	6.53515625	6.32421875	6.53515625	6.53515625	6.53515625	6.40234375
Rnu1b6	6.211371527777778	6.242621527777778	6.075086805555555	6.196614583333333	6.167100694444445	6.336371527777778	6.202256944444445	6.253038194444445	6.314236111111111
Rnu3a	5.2265625	5.7109375	4.69921875	5.171875	5.01171875	5.1484375	5.0234375	5.0234375	5.453125
Rnu3b4	7.23828125	7.03515625	6.51171875	6.5625	6.765625	6.80859375	7.046875	6.80859375	6.59375
Rnu5g	3.6015625	3.58203125	3.24609375	3.76171875	3.5859375	3.431640625	3.763671875	3.244140625	3.3203125
Rnu7	3.876953125	3.814453125	2.578125	3.375	3.837890625	3.609375	3.130859375	3.8359375	3.68359375
Rnu73b	3.98046875	3.626953125	4.0078125	3.98046875	3.81640625	4.09375	3.98046875	4.16796875	3.91015625
Rny1	7.328125	6.9609375	6.63671875	6.65234375	6.22265625	6.66796875	6.56640625	6.140625	6.140625
Rny3	11.125	10.9140625	10.34375	10.140625	10.265625	10.625	10.453125	10.5546875	10.2734375
Robo1	8.0078125	7.875	8.125	8.0078125	7.96484375	7.78125	7.56640625	7.921875	7.84375
Robo2	6.95703125	6.98828125	7.078125	6.9296875	7.2109375	7.234375	6.6484375	6.9453125	6.984375
Robo3	4.19921875	4.5234375	4.8125	4.5078125	4.5078125	4.5625	4.41796875	4.4140625	4.8515625
Robo4	5.08203125	5.09375	4.91796875	5.08203125	5.08203125	5.08203125	4.9765625	5.08203125	5.0859375
Rock1	7.4296875	7.2265625	7.42578125	7.4296875	7.609375	7.40625	7.29296875	7.33203125	7.40625
Rock2	8.7109375	8.671875	8.8203125	8.640625	8.8984375	8.890625	8.7421875	8.6796875	8.734375
Rogdi	8.84375	8.8359375	8.796875	8.859375	8.859375	8.9140625	8.96875	8.8671875	8.859375
Rom1	5.9140625	6.0078125	5.98046875	6.14453125	5.68359375	5.51953125	5.9140625	5.9375	6.08203125
Romo1	10.6484375	10.65625	10.3671875	10.6796875	10.421875	10.4453125	10.5390625	10.546875	10.4296875
Ropn1	3.97265625	3.958984375	3.857421875	3.556640625	3.880859375	3.75	3.71875	3.888671875	3.857421875
Ropn1l	4.390625	4.3828125	4.39453125	4.37890625	4.43359375	4.46875	4.7734375	4.140625	4.4140625
Ror1	4.39453125	4.5625	4.39453125	4.34375	4.5703125	4.39453125	4.34375	4.39453125	4.39453125
Ror2	5.28125	5.42578125	5.33203125	5.28125	5.26953125	5.28125	5.26953125	5.28125	5.28125
Rora	8.1796875	8.078125	8.71875	8.2265625	8.5234375	7.1328125	6.91015625	8.6796875	7.62890625
Rorb	6.328125	6.22265625	6.81640625	6.3984375	6.4140625	6.48046875	6.1796875	6.53515625	6.359375
Rorc	5.12890625	5.01171875	5.2265625	5.2265625	5.2265625	5.15234375	5.61328125	5.3046875	5.68359375
Ros1	3.50390625	3.837890625	3.61328125	3.30859375	3.61328125	3.623046875	3.61328125	3.5390625	3.61328125
Rp1l1	4.86328125	4.9765625	4.6875	5.2109375	5.11328125	5.046875	5.1875	4.74609375	4.76953125
Rp2	5.9921875	5.640625	5.93359375	6.1796875	6.0390625	5.9921875	5.9921875	6.19140625	5.9453125
Rp9	7.58203125	7.5078125	7.41015625	7.5078125	7.23828125	7.58203125	7.62109375	7.44921875	7.5703125
Rpa1	6.48828125	6.34375	6.703125	6.78515625	6.53125	6.3984375	6.5078125	6.41015625	6.49609375
Rpa2	6.0390625	6.375	5.93359375	6.0859375	6.16015625	6.03515625	6.1875	6.3828125	6.3125
Rpa3	6.08203125	5.638671875	5.900390625	6.103515625	6.009765625	5.771484375	5.8515625	5.69140625	5.51953125
Rpain	6.80859375	6.68359375	6.63671875	6.67578125	6.75390625	6.7578125	6.8203125	6.46484375	6.359375
Rpap1	5.99609375	5.9609375	5.9609375	5.9609375	5.9609375	5.81640625	5.9140625	5.9609375	5.9609375
Rpap2	6.4140625	6.22265625	6.33203125	6.40234375	6.2265625	6.6640625	6.33203125	6.33203125	6.30078125
Rpap3	6.4921875	6.4921875	6.48046875	6.44140625	6.5703125	6.671875	6.4921875	6.234375	6.63671875
Rpe	6.24609375	5.71484375	6.1171875	6.08203125	5.90625	6.08984375	6.015625	5.9453125	6.14453125
Rpf1	6.70703125	6.19140625	6.578125	6.578125	6.43359375	6.66796875	6.578125	6.578125	6.578125
Rpf2	6.44921875	6.95703125	6.95703125	7.12890625	6.95703125	7.203125	6.95703125	6.87890625	7.07421875
Rpgr	6.546875	6.546875	6.546875	6.48828125	6.59375	6.72265625	6.546875	6.4453125	6.546875
Rpgrip1	4.4609375	4.62109375	4.24609375	4.390625	4.390625	4.265625	4.5234375	4.35546875	4.5
Rpgrip1l	6.8671875	6.58203125	6.828125	6.8671875	6.9296875	7.0625	6.8671875	6.640625	6.9375
Rph3a	8.125	8.203125	8.421875	8.1015625	8.2890625	8.203125	8.1015625	8.234375	8.2578125
Rph3al	5.80078125	5.9375	5.828125	5.79296875	5.86328125	5.890625	5.8984375	5.8984375	6.13671875
Rpia	5.2890625	5.171875	5.24609375	5.1484375	4.8515625	5.19921875	5.30078125	5.25	5.78125
Rpl10	11.415364583333334	11.319010416666666	11.338541666666666	11.41015625	11.27734375	11.360677083333334	11.432291666666666	11.44921875	11.243489583333334
Rpl10a	11.287109375	11.228515625	11.2109375	11.34375	11.197265625	11.1640625	11.296875	11.2265625	11.099609375
Rpl10l	4.12109375	4.3359375	4.375	3.904296875	4.515625	4.0703125	4.1015625	4.08984375	3.98828125
Rpl11	11.595052083333334	11.677083333333334	11.670572916666666	11.671875	11.60546875	11.723958333333334	11.680989583333334	11.705729166666666	11.76953125
Rpl12	5.91015625	5.994140625	5.892578125	5.626953125	5.833984375	5.990234375	5.830078125	5.69140625	5.935546875
Rpl13	10.92361111111111	10.967881944444445	10.985243055555555	11.050347222222221	10.8515625	10.99826388888889	11.02170138888889	11.13888888888889	11.002604166666666
Rpl13a	11.1953125	11.171875	11.1484375	11.3515625	11.1875	11.171875	11.2109375	11.421875	11.265625
Rpl14	8.3515625	8.328125	8.3671875	8.265625	8.1796875	8.40625	8.515625	8.625	8.3671875
Rpl14-ps1	7.765625	7.828125	7.62109375	7.828125	7.8046875	7.7265625	7.72265625	7.734375	7.62109375
Rpl17	10.640625	10.609375	10.6640625	10.671875	10.6171875	10.609375	10.6328125	10.6171875	10.5234375
Rpl18	9.837890625	9.8671875	9.798828125	10.095703125	9.7578125	9.8671875	10.0390625	10.154296875	9.76171875
Rpl18a	11.1953125	11.203125	11.1640625	11.23046875	11.171875	11.12890625	11.26171875	11.2578125	11.09765625
Rpl19	10.775669642857142	10.880580357142858	10.840401785714286	10.886160714285714	10.754464285714286	10.910714285714286	10.912946428571429	10.957589285714286	10.919642857142858
