gene_symbol	GSM914321	GSM914309	GSM914320	GSM914313	GSM914305	GSM914311	GSM914306	GSM914308	GSM914310	GSM914315	GSM914317	GSM914312	GSM914307	GSM914314	GSM914316	GSM914318	GSM914322	GSM914319
1700025G04Rik	79.359375	114.1875	80.21875	175.03125	119.28125	148.65625	135.25	125.59375	164.84375	75.78125	75.703125	147.625	129.4375	148.5625	72.78125	74.078125	86.6875	80.0625
1700025H01Rik	63.59375	117.75	61.46875	107.9375	106.25	111.8125	100.0625	100.625	118.4375	68.875	61.1875	110.875	105.9375	111.1875	62.4375	65.125	76.6875	64.125
1700025O08Rik	51.59375	61.1875	51.15625	66.8125	61.125	63.9375	56.28125	63.125	64.6875	50.4375	48.96875	60.5625	63.0	62.84375	53.9375	49.5625	51.8125	48.84375
1700027A07Rik	56.6875	85.3125	56.625	91.1875	84.625	82.1875	79.5625	84.125	87.625	57.5625	55.53125	80.5	82.875	89.375	55.53125	58.5625	57.0	54.84375
1700028I16Rik	59.375	104.75	57.0625	99.4375	89.5	97.0625	89.9375	94.0	103.9375	58.21875	57.59375	95.3125	97.6875	106.1875	58.3125	56.09375	58.8125	56.875
1700028J19Rik	73.0625	182.125	70.25	159.125	165.875	152.875	147.5	159.5	175.25	74.3125	72.625	153.5	157.125	179.25	74.4375	65.75	63.71875	93.0625
1700028N14Rik	70.25	97.75	72.875	93.5625	100.5625	101.4375	91.0	89.0625	97.125	72.9375	72.4375	101.125	95.9375	106.75	74.5625	73.75	73.625	71.4375
1700028P14Rik	52.28125	61.40625	53.03125	64.5625	61.5	64.3125	63.65625	62.0	61.71875	53.125	50.5625	61.625	63.28125	67.3125	55.0	52.1875	53.3125	59.09375
1700029F12Rik	54.8125	89.75	53.6875	90.0625	85.0625	92.75	85.375	85.375	91.6875	52.8125	51.8125	83.75	87.5	89.9375	55.09375	53.28125	52.4375	69.75
1700029H14Rik	59.15625	79.5625	58.6875	80.0	81.75	77.875	79.9375	79.9375	74.5625	64.5625	54.96875	79.75	83.5625	85.6875	57.03125	56.21875	58.03125	75.8125
1700029I15Rik	65.625	130.5	70.0	121.125	124.125	123.75	123.75	115.9375	110.8125	74.875	68.1875	117.5	123.5625	110.0625	70.6875	68.4375	66.75	67.5625
1700029J07Rik	56.8125	82.75	56.15625	82.3125	81.5625	83.375	82.8125	82.3125	84.0625	57.625	62.75	90.375	70.125	88.8125	58.78125	63.6875	58.46875	58.90625
1700029M20Rik	58.28125	85.5625	55.75	76.6875	84.25	77.0	79.125	80.1875	79.3125	59.375	55.65625	79.25	79.3125	81.0	56.875	55.5625	60.0	69.75
1700029P11Rik	51.84375	79.875	52.125	76.9375	78.8125	74.75	78.1875	71.375	77.625	55.03125	51.53125	70.75	79.0625	77.6875	54.21875	52.40625	54.96875	58.09375
1700030C10Rik	79.5625	186.25	73.125	175.125	180.0	180.75	173.0	172.125	186.5	78.0	82.1875	184.125	181.375	180.125	78.125	81.6875	82.625	82.375
1700030C12Rik	51.375	58.5	51.96875	57.96875	62.5	62.71875	53.5625	59.6875	59.59375	52.375	50.09375	57.9375	61.3125	63.0	51.375	51.65625	51.65625	54.40625
1700030F18Rik	51.75	73.25	53.375	70.5625	72.5	73.5	73.5	71.1875	70.5	52.625	49.09375	72.3125	70.5	71.3125	51.96875	54.375	52.34375	51.59375
1700030J22Rik	59.6875	85.6875	65.3125	86.8125	80.0625	82.5	91.1875	84.125	84.3125	58.6875	55.625	81.8125	88.625	87.0625	55.65625	56.96875	58.34375	66.875
1700030K09Rik	69.1875	123.3125	69.5	113.6875	119.9375	102.8125	112.5	110.0	115.6875	71.75	71.0625	123.3125	112.5625	121.5	72.3125	69.25	70.0	77.625
1700031C06Rik	81.3125	163.0	77.875	159.25	139.125	170.0	149.0	149.375	166.0	80.8125	76.3125	148.625	153.25	160.75	70.625	76.125	78.0625	71.0625
1700031F05Rik	57.625	87.375	57.96875	74.9375	81.0	81.375	86.4375	81.25	88.375	64.4375	55.5625	102.375	76.9375	78.0	60.0625	63.28125	47.46875	59.0
1700031F10Rik	57.84375	78.9375	55.375	73.75	80.5625	76.0	67.75	80.5	74.75	59.40625	56.84375	73.6875	72.375	73.5625	60.375	56.96875	58.40625	61.8125
1700031M16Rik	49.78125	63.3125	53.6875	63.21875	66.375	61.03125	66.75	60.625	63.5	52.71875	52.5	62.53125	62.625	65.0625	54.375	51.65625	52.46875	56.90625
1700034E13Rik	53.34375	71.625	53.375	66.875	66.6875	68.25	66.5625	65.4375	63.65625	54.5625	49.6875	63.84375	70.25	67.6875	54.28125	53.6875	53.34375	65.3125
1700034H15Rik	54.40625	86.5	55.125	84.0625	88.8125	84.6875	82.1875	85.5	87.0625	53.71875	57.71875	85.0	85.4375	88.375	57.96875	52.75	56.21875	55.78125
1700034I23Rik	54.25	81.75	53.28125	92.5	75.25	86.25	83.1875	72.5625	77.875	54.96875	49.46875	76.875	77.0	78.3125	50.40625	51.875	53.3125	57.59375
1700034J04Rik	52.40625	75.8125	53.21875	69.75	71.375	77.625	76.0625	75.5625	76.625	54.1875	53.875	74.3125	76.0625	74.0625	52.5	51.375	53.28125	51.1875
1700034J05Rik	56.09375	70.875	57.28125	69.9375	65.125	67.8125	70.3125	68.0	68.8125	58.78125	55.8125	68.0625	75.25	71.75	54.71875	57.78125	57.84375	57.5625
1700034O15Rik	52.6875	61.78125	51.90625	63.09375	69.0625	61.8125	59.4375	65.3125	69.4375	54.25	51.71875	64.1875	63.96875	68.9375	50.9375	51.8125	50.46875	56.96875
1700036A12Rik	56.21875	102.6875	56.78125	96.8125	94.5	99.625	86.8125	97.5	102.5	58.84375	55.09375	97.0	104.875	108.625	56.8125	59.5625	59.71875	60.9375
1700037C18Rik	63.75	111.875	66.8125	97.6875	100.25	104.0	100.0625	103.6875	107.625	70.3125	63.78125	105.0	111.875	112.0	67.75	66.3125	66.625	67.0
1700037H04Rik	121.4375	884.5	153.375	691.5	1090.0	865.5	897.0	891.5	808.0	138.75	151.75	602.5	922.5	697.0	123.3125	134.125	126.6875	122.9375
1700038P13Rik	55.28125	79.1875	58.53125	80.25	73.125	79.6875	78.5625	78.75	83.75	58.9375	53.25	78.75	82.1875	86.5625	59.3125	54.1875	54.25	52.53125
1700039E15Rik	56.90625	82.875	54.125	74.0	80.0	76.4375	77.0	72.9375	78.5	56.96875	53.3125	76.75	76.875	73.0	55.78125	53.0	54.40625	71.6875
1700040F17Rik	51.40625	63.5625	53.03125	59.90625	60.9375	62.1875	62.90625	57.8125	59.03125	54.28125	50.375	55.875	58.71875	64.8125	52.59375	52.09375	49.75	55.09375
1700040L02Rik	59.84375	225.875	59.59375	162.0	159.125	149.875	253.5	228.25	127.4375	57.3125	60.0625	141.125	239.0	158.75	59.96875	56.375	56.40625	83.25
1700041B01Rik	60.90625	93.125	59.96875	91.0625	91.75	89.625	82.9375	84.6875	87.8125	60.21875	58.5625	90.625	90.5	90.9375	55.96875	57.78125	57.28125	62.3125
1700041G16Rik	53.71875	73.0625	54.75	73.75	75.625	73.75	74.5625	76.8125	79.875	54.96875	52.84375	72.0	75.0625	77.125	53.15625	52.375	53.0	52.78125
1700045I11Rik	61.71875	108.3125	58.53125	106.1875	99.75	104.5	105.0625	94.1875	103.375	65.25	60.09375	97.3125	109.75	108.0625	61.9375	57.65625	60.0	61.5625
1700047G07Rik	60.5625	109.6875	58.34375	98.3125	98.8125	111.625	110.5625	99.0625	94.9375	61.84375	63.6875	119.25	91.4375	112.0625	78.25	66.4375	64.9375	66.0
1700047I17Rik2	682.4375	726.5	728.0	757.75	858.25	669.125	720.25	816.75	652.375	647.9375	559.9375	743.5	768.625	665.125	539.5625	735.125	733.1875	822.5
1700048O20Rik	54.4375	74.75	54.59375	77.375	82.375	81.6875	76.5625	75.4375	76.25	54.25	55.96875	77.75	69.0	78.8125	55.78125	54.65625	55.375	56.96875
1700049J03Rik	54.0	75.1875	56.1875	69.875	72.3125	74.875	72.375	67.0	74.0625	56.25	55.78125	71.0	73.0625	74.1875	59.0625	57.125	57.34375	55.0
1700049L16Rik	59.65625	99.125	55.71875	97.5	92.625	99.8125	95.25	92.5	107.125	57.0625	58.125	99.5	95.0625	92.5	57.34375	54.8125	56.9375	61.15625
1700052K11Rik	102.625	163.625	96.875	169.25	174.25	157.75	180.75	163.625	160.625	102.0625	98.625	150.875	174.625	164.5	95.5625	100.9375	99.4375	99.5625
1700054O19Rik	73.625	176.125	73.25	204.375	153.25	210.25	151.75	151.5	203.25	74.4375	78.3125	214.875	164.375	168.375	78.0625	73.9375	75.0625	85.3125
1700055D18Rik	57.15625	82.4375	57.84375	91.1875	86.3125	85.0	93.125	79.4375	77.0625	57.15625	56.71875	83.0	86.625	91.5625	57.46875	60.8125	57.46875	55.84375
1700056E22Rik	67.625	153.0	67.0625	143.75	136.25	135.0	159.75	139.375	131.5	68.25	66.75	138.75	141.25	146.25	67.6875	72.1875	66.0625	69.6875
1700057G04Rik	54.71875	63.9375	51.0625	71.0625	65.75	61.71875	62.6875	67.875	65.375	55.34375	48.6875	62.46875	67.4375	70.0625	53.0625	56.90625	50.34375	55.53125
1700061E17Rik	54.9375	95.8125	55.9375	85.75	86.3125	71.9375	98.5625	94.0	78.875	56.03125	59.6875	80.0	86.9375	85.4375	54.71875	57.8125	55.65625	51.34375
1700061G19Rik	53.8125	70.8125	53.28125	65.3125	69.9375	68.5	67.5625	70.3125	69.4375	56.21875	53.0	68.25	69.25	71.6875	53.75	55.84375	53.46875	56.96875
1700061I17Rik	52.71875	69.0	54.4375	68.5625	64.25	73.3125	68.75	67.75	71.6875	53.3125	50.21875	66.5	66.25	68.4375	50.46875	51.5	52.8125	52.0
1700063H04Rik	56.46875	74.125	55.6875	71.625	65.625	72.3125	64.0625	71.4375	71.1875	57.46875	54.34375	67.875	69.8125	69.4375	59.71875	57.28125	53.28125	60.8125
1700064E03Rik	56.9375	82.125	58.90625	85.875	83.75	83.625	83.6875	78.8125	79.25	57.15625	57.4375	74.125	83.0	82.0	58.9375	58.6875	58.6875	60.8125
1700065D16Rik	53.5625	72.4375	52.84375	73.5625	71.375	73.3125	72.0	66.375	76.1875	52.84375	56.1875	71.0	71.375	75.0625	52.5	53.21875	52.125	52.0
1700066B19Rik	56.4375	85.5	56.125	89.6875	85.6875	88.5625	75.75	77.25	90.375	57.75	57.96875	81.125	79.0625	89.75	57.125	57.46875	56.90625	56.375
1700066M21Rik	82.5625	178.5	72.3125	166.25	174.625	174.75	174.375	171.75	163.875	72.0	70.8125	173.5	184.875	185.125	77.3125	79.375	70.375	71.6875
1700067K01Rik	55.15625	76.625	55.0	76.9375	77.625	77.8125	74.8125	71.6875	76.1875	53.53125	55.03125	74.8125	75.5625	76.875	59.65625	54.0	53.78125	56.46875
1700067P10Rik	51.21875	65.875	52.875	63.21875	66.25	64.75	65.5	65.4375	60.96875	50.1875	51.28125	64.125	65.0	69.375	50.53125	53.65625	53.65625	61.59375
1700069B07Rik	58.21875	98.8125	58.25	91.625	104.5625	94.5625	89.1875	86.3125	101.875	57.15625	55.1875	98.75	96.0	100.75	61.625	55.40625	57.40625	59.9375
1700069L16Rik	58.59375	82.5	57.625	75.6875	77.4375	77.1875	75.9375	77.5625	83.75	58.375	58.65625	76.125	77.0625	76.9375	59.375	58.40625	60.90625	57.0
1700071K01Rik	67.0625	216.875	64.375	214.875	161.625	197.125	203.0	239.5	214.375	65.5625	69.125	201.375	217.25	151.875	68.75	71.1875	64.5625	66.875
1700072H12Rik	56.875	87.125	56.09375	86.75	84.375	85.375	87.4375	79.0	91.3125	52.75	54.75	83.3125	86.5625	90.375	57.09375	53.8125	55.46875	54.84375
1700073E17Rik	53.625	76.625	55.5	81.6875	80.25	89.6875	77.9375	82.5	86.3125	54.3125	52.125	82.5	80.5625	83.1875	53.03125	53.0	53.15625	55.8125
1700074P13Rik	50.40625	62.4375	49.4375	61.875	64.3125	61.8125	63.625	61.375	62.375	49.09375	49.5	61.3125	61.21875	62.9375	50.0625	51.21875	50.875	56.53125
1700080E11Rik	58.65625	79.625	55.5	78.8125	78.5	77.0625	71.5625	79.0	79.125	62.28125	54.46875	73.625	76.375	78.375	56.53125	54.15625	58.4375	61.96875
1700080G18Rik	68.375	131.875	69.1875	126.1875	125.9375	131.875	137.5	132.875	129.375	74.3125	71.375	127.4375	127.75	128.625	75.4375	67.875	64.1875	68.75
1700080O16Rik	52.5	60.5	53.0625	63.84375	68.25	64.25	64.0625	62.5625	61.5	53.25	50.84375	57.5	60.875	65.625	55.0	52.9375	52.625	53.1875
1700084C06Rik	62.875	98.125	60.25	95.4375	99.75	96.375	97.75	89.0	99.125	58.25	58.375	90.125	101.6875	94.6875	59.9375	60.8125	60.15625	61.90625
1700084E18Rik	73.0625	143.25	68.75	146.625	144.0	140.625	142.625	138.625	140.75	69.0	72.6875	138.875	143.0	155.625	70.6875	68.875	74.8125	77.25
1700084J12Rik	53.34375	128.125	58.75	123.0625	122.75	118.375	131.875	125.75	121.75	54.3125	62.46875	115.625	147.5	114.375	58.125	53.6875	56.21875	56.46875
1700084K02Rik	54.84375	72.4375	57.3125	70.0625	70.5	70.125	69.1875	66.1875	68.75	55.4375	55.46875	67.0625	68.0625	75.3125	54.71875	53.9375	53.4375	56.09375
1700084P21Rik	63.25	94.0	56.625	87.8125	78.0625	89.75	77.6875	88.3125	77.3125	61.3125	57.46875	80.5625	85.8125	86.125	57.8125	59.65625	53.4375	61.09375
1700086D15Rik	51.4375	58.6875	53.5	65.8125	62.3125	64.1875	62.96875	64.375	62.625	53.46875	52.09375	63.59375	60.15625	61.875	52.5625	53.5625	57.875	50.53125
1700086L19Rik	53.125	75.875	53.65625	69.6875	70.5625	70.8125	71.5	66.25	69.4375	53.96875	53.25	69.875	70.75	70.125	57.03125	53.34375	54.875	58.25
1700086O06Rik	79.4375	170.5	75.6875	152.625	145.0	147.875	150.5	133.0	154.75	75.875	82.6875	148.25	150.875	170.75	79.0	75.1875	74.625	75.1875
1700088E04Rik	71.5625	110.0625	69.75	106.4375	104.625	105.9375	101.125	95.5	112.125	72.1875	68.0625	108.6875	102.4375	103.875	68.625	68.75	67.9375	71.625
1700093J21Rik	64.8125	94.125	56.78125	92.625	95.75	99.5625	98.8125	91.375	93.125	62.5	62.09375	91.875	90.875	91.75	60.125	63.5	56.5625	65.4375
1700093K21Rik	51.15625	65.3125	53.125	64.4375	61.03125	66.4375	60.28125	63.03125	63.5625	55.875	52.21875	63.28125	64.375	64.25	51.75	54.6875	51.34375	80.875
1700101G07Rik	59.84375	82.6875	58.125	73.125	79.625	71.875	73.375	77.25	74.1875	61.96875	52.875	79.75	79.1875	81.25	56.25	57.53125	57.1875	56.75
1700101I19Rik	53.28125	82.8125	54.03125	82.9375	78.3125	76.9375	79.0625	76.6875	79.375	56.0	52.6875	81.75	77.0	77.625	55.625	56.25	56.375	53.0
1700102P08Rik	54.53125	73.8125	54.59375	71.0	75.0625	73.9375	69.125	72.25	71.6875	53.96875	51.5625	73.875	68.125	74.0625	54.1875	54.6875	56.28125	58.15625
1700104B16Rik	57.375	80.0	54.03125	75.0	76.9375	78.9375	76.375	78.375	77.4375	53.53125	51.40625	76.4375	77.625	84.8125	55.5625	57.21875	55.96875	58.53125
1700109H08Rik	52.5	90.4375	54.09375	81.4375	79.8125	86.0	75.4375	77.375	85.5625	53.625	50.375	82.5625	77.6875	73.3125	52.90625	55.53125	53.96875	51.25
1700111E14Rik	50.46875	58.03125	52.65625	59.875	59.0	57.3125	57.5625	57.5	58.21875	52.28125	49.0625	57.9375	55.53125	59.0625	52.09375	49.875	50.125	50.125
1700112E06Rik	74.5	92.5	76.5	112.3125	106.625	104.4375	93.875	108.4375	108.9375	74.6875	78.125	110.8125	103.4375	107.0625	75.125	73.625	70.625	73.4375
1700113H08Rik	54.0	60.25	52.90625	59.8125	61.65625	63.0625	64.25	62.0	60.65625	54.09375	50.6875	56.8125	59.78125	66.3125	54.875	54.03125	54.5625	57.875
1700116B05Rik	56.25	104.625	54.375	102.625	101.5625	98.5625	96.4375	97.75	100.25	54.15625	56.3125	103.5	105.75	100.4375	57.375	55.0625	53.75	52.6875
1700120B22Rik	61.8125	92.75	61.03125	88.9375	97.25	101.5	95.625	84.8125	102.625	65.625	62.0625	93.25	96.5625	94.125	60.65625	58.40625	62.90625	59.5625
1700120K04Rik	56.75	85.9375	54.84375	83.5625	78.625	80.8125	77.4375	77.5	85.75	59.0	53.15625	85.8125	86.5	88.875	57.375	57.46875	55.46875	55.0625
1700122O11Rik	52.65625	66.875	52.09375	67.625	66.625	67.875	66.25	67.25	70.125	53.03125	52.96875	63.4375	68.5	68.25	52.71875	52.84375	51.25	52.5
1700123K08Rik	53.90625	72.4375	55.0	77.125	73.6875	74.0	71.0625	71.0625	73.0	56.15625	53.25	71.8125	74.875	79.875	57.03125	52.15625	54.71875	54.4375
1700123L14Rik	55.03125	73.9375	52.8125	79.75	81.5625	77.4375	77.0625	77.0625	78.5	60.4375	53.09375	75.125	77.4375	82.4375	54.625	52.71875	53.5	71.0
1700123O20Rik	104.8125	267.0	103.1875	247.0	278.5	255.0	291.75	299.25	221.125	106.0625	99.5625	243.5	302.5	238.0	94.5625	101.375	103.8125	104.875
1700125H20Rik	50.53125	68.375	52.90625	73.6875	73.5	71.375	63.90625	68.875	71.0625	54.0	52.28125	65.9375	70.0625	74.1875	53.90625	53.6875	53.3125	53.3125
1700128E19Rik	51.65625	68.3125	51.28125	65.3125	71.25	72.875	70.5	65.125	66.875	53.90625	51.6875	68.8125	69.1875	70.125	52.625	51.125	52.625	51.15625
1700128F08Rik	50.59375	66.0625	49.71875	66.3125	59.0625	64.9375	61.03125	65.25	62.0	54.34375	50.09375	59.375	65.5	66.4375	50.25	49.3125	50.8125	50.0625
1700129C05Rik	50.9375	61.40625	51.15625	57.25	63.28125	65.625	60.75	58.34375	59.96875	51.9375	48.90625	56.28125	58.5	63.28125	50.21875	51.1875	49.125	54.25
1810010D01Rik	62.1875	105.375	58.1875	97.9375	90.125	91.25	87.75	87.1875	95.5	60.125	64.5625	92.375	99.8125	97.4375	57.34375	60.8125	61.21875	65.125
1810010H24Rik	78.9375	112.25	74.375	111.3125	102.5	109.6875	106.5	110.4375	113.6875	71.625	76.5	109.6875	116.75	113.625	75.4375	78.75	74.9375	74.6875
1810010K12Rik	67.125	164.375	65.0625	161.5	165.25	156.125	167.875	146.0	166.875	65.75	66.4375	166.25	171.875	169.25	66.4375	61.90625	70.4375	65.0625
1810011H11Rik	69.375	89.0625	67.5625	97.6875	90.6875	88.5625	86.4375	94.0625	96.6875	69.25	73.6875	88.25	91.4375	92.0625	81.4375	68.3125	86.5625	66.125
1810011O10Rik	99.625	1289.0	127.9375	1213.0	1551.0	1588.0	1467.0	1398.0	1176.0	115.3125	181.125	1724.0	928.5	1323.0	177.25	104.9375	127.8125	98.1875
1810013D15Rik	62.375	85.3125	55.34375	88.75	86.1875	89.8125	87.625	78.625	83.8125	60.8125	59.28125	82.8125	82.5625	87.75	62.875	59.96875	61.8125	58.1875
1810013L24Rik	211.75	446.25	210.0	456.75	446.0	403.25	444.0	507.25	463.75	216.0	232.375	394.75	501.5	439.0	219.5	221.375	209.875	210.125
1810022K09Rik	73.375	130.25	79.4375	143.5	138.875	136.875	141.125	135.0	131.0	77.5	74.5625	146.0	136.0	135.0	80.5625	75.5	78.75	76.5625
1810024B03Rik	53.03125	70.0625	52.0625	66.25	67.625	67.125	68.875	68.5625	69.0625	50.8125	52.21875	63.5625	67.5	69.5625	55.1875	55.71875	53.9375	53.875
1810026J23Rik	96.25	209.625	84.0	203.75	240.125	175.125	269.5	250.625	189.0	96.8125	97.375	201.75	213.0	189.125	102.0	87.875	93.1875	94.8125
1810030O07Rik	104.625	244.875	96.0	238.375	220.25	206.625	242.625	274.0	208.25	96.0	113.6875	250.0	246.5	224.875	98.625	98.0	95.5625	90.5
1810032O08Rik	57.5	103.875	56.1875	93.5625	101.625	101.625	109.5625	102.0	100.875	58.71875	61.28125	117.125	99.6875	119.6875	61.25	62.125	62.78125	59.5
1810034E14Rik	53.0	97.9375	52.96875	89.125	98.1875	87.5625	97.375	94.6875	91.25	53.5	52.84375	82.375	86.5	80.9375	49.40625	53.40625	51.84375	57.4375
1810037I17Rik	45.8125	74.125	49.375	75.125	71.75	77.5625	77.875	74.25	71.375	51.5	47.625	79.25	70.6875	74.5	46.65625	51.875	51.1875	50.875
1810041L15Rik	56.6875	78.25	53.96875	77.0625	74.4375	75.3125	74.6875	66.1875	81.875	56.0625	54.46875	71.0625	72.5625	79.625	57.4375	53.71875	53.59375	58.03125
1810043G02Rik	97.1875	185.0	96.0625	186.25	193.75	184.875	179.0	192.5	169.75	101.6875	100.5625	184.375	187.125	192.125	92.1875	102.375	82.9375	87.0
1810046K07Rik	61.28125	115.5625	59.65625	108.375	101.0625	117.9375	107.4375	106.5625	117.8125	60.8125	60.46875	110.1875	117.625	115.6875	63.21875	58.15625	61.9375	56.90625
1810055G02Rik	76.625	125.0625	73.1875	119.9375	128.875	131.875	118.75	115.1875	128.625	75.75	81.8125	135.875	127.75	128.25	71.4375	72.5625	82.125	77.3125
1810058I24Rik	204.25	361.25	190.75	418.0	353.5	413.25	384.0	397.25	397.25	177.875	199.375	346.5	379.0	353.25	174.125	172.25	176.5	212.125
1810058N15Rik	59.65625	80.25	59.53125	80.25	73.875	78.375	76.6875	80.6875	72.0625	58.875	59.4375	79.375	81.9375	79.5	59.84375	60.65625	56.28125	60.4375
1810062G17Rik	59.15625	99.9375	65.3125	99.4375	90.125	95.3125	99.5	79.75	88.875	61.84375	59.4375	93.9375	84.3125	93.125	62.5625	69.0625	61.375	63.9375
1810062O18Rik	64.75	97.3125	58.5	93.0	89.25	100.625	92.5625	92.8125	100.625	66.3125	64.125	107.625	88.125	103.3125	61.90625	62.71875	60.75	65.3125
1810064F22Rik	55.0625	69.0	53.125	67.125	68.0625	69.125	63.8125	63.0625	66.125	55.625	50.65625	60.5	63.28125	66.0625	52.9375	51.875	53.5	56.6875
1810065E05Rik	51.4375	63.1875	49.5625	55.65625	59.5	64.25	61.25	55.96875	65.375	50.0625	50.46875	58.5	62.1875	60.59375	51.0	52.28125	50.84375	49.375
2010001K21Rik	61.875	78.5	62.78125	80.1875	72.25	79.125	82.1875	78.3125	78.0625	58.84375	61.625	75.0	84.4375	84.25	59.34375	63.25	60.0625	58.96875
2010003K11Rik	69.25	217.875	72.875	150.75	246.875	176.5	211.625	200.625	193.875	74.9375	59.40625	135.5	249.75	141.125	69.125	62.3125	66.0625	68.4375
2010005H15Rik	49.1875	62.65625	51.53125	60.84375	62.625	58.1875	55.5	57.15625	63.15625	52.96875	49.15625	57.40625	58.0625	66.8125	49.46875	48.46875	50.09375	50.3125
2010016I18Rik	69.0	85.8125	71.1875	81.125	84.9375	88.0625	87.1875	87.9375	87.0	95.75	105.1875	86.4375	89.5625	89.25	120.8125	88.4375	65.8125	67.0
2010106E10Rik	50.0	55.21875	52.0625	56.96875	59.09375	59.46875	60.90625	59.71875	60.71875	54.78125	48.96875	58.6875	58.5625	60.0	56.125	55.3125	52.65625	48.4375
2010107E04Rik	273.75	2340.0	317.25	2156.0	2536.0	2388.0	2910.0	2522.0	2336.0	337.0	327.75	2003.0	2776.0	1747.0	301.25	295.75	319.0	371.25
2010107G12Rik	58.28125	77.9375	54.65625	75.125	73.4375	82.5625	68.375	72.125	79.4375	55.0625	54.5625	73.0625	75.375	74.75	55.5625	59.53125	53.6875	57.21875
2010107G23Rik	66.1875	138.5	63.3125	136.75	139.875	129.75	118.75	130.0	139.625	66.5	62.6875	136.875	139.0	139.0	64.875	61.34375	61.25	66.5
2010109A12Rik	55.8125	66.9375	54.40625	67.9375	71.625	69.8125	70.9375	66.0	63.21875	55.40625	53.0	66.375	67.0625	66.5625	55.25	55.5	53.40625	56.8125
2010109I03Rik	55.84375	72.8125	54.84375	69.0	70.125	72.875	73.0	66.0625	73.875	54.0	54.0625	72.125	70.125	74.125	54.90625	56.0	54.03125	56.25
2010111I01Rik	72.75	107.25	70.75	119.5	98.875	112.125	103.5	107.5	116.3125	71.375	68.9375	109.1875	92.5625	116.375	69.625	67.75	68.375	70.4375
2010204K13Rik	57.34375	64.0	54.375	68.5625	66.25	69.0625	71.375	62.8125	68.5	58.1875	54.15625	69.0	64.6875	65.9375	57.46875	57.875	57.21875	55.78125
2010300C02Rik	70.4375	104.5	70.125	92.75	96.5	98.5	103.0625	90.8125	101.75	72.875	84.5	91.5	100.75	102.0625	70.625	73.625	73.25	80.4375
2010309G21Rik	68.6875	67.75	56.78125	67.375	63.09375	65.875	59.4375	69.0	65.3125	66.125	57.65625	65.8125	63.28125	68.5	61.0625	60.25	58.75	60.65625
2200002D01Rik	78.4375	156.125	74.0	139.625	137.25	142.125	121.0	144.375	164.625	81.625	76.0625	140.875	144.0	147.875	77.375	72.8125	83.375	74.4375
2200002J24Rik	52.125	70.25	52.96875	72.1875	74.0	72.3125	68.0625	70.125	75.5	53.375	51.34375	71.375	73.125	76.6875	55.65625	55.09375	51.1875	54.5
2210010C04Rik	52.21875	71.25	52.1875	67.0	77.5625	69.3125	65.125	63.875	69.9375	57.375	51.03125	68.125	75.875	73.1875	51.8125	51.03125	51.1875	50.09375
2210011C24Rik	70.0	164.125	71.375	146.75	155.625	155.5	142.5	136.375	175.0	73.5	76.0	159.75	161.25	169.25	73.125	71.375	71.5625	70.0625
2210016F16Rik	139.375	411.25	135.5	384.75	433.5	359.25	463.75	460.25	364.0	131.5	133.25	320.25	381.25	365.25	127.9375	123.75	139.5	138.875
2210016L21Rik	137.5	191.5	122.0	175.125	181.625	185.875	171.5	158.75	185.75	132.25	148.375	168.625	176.75	169.625	132.125	127.5625	128.25	147.5
2210406O10Rik	58.8125	82.0625	57.0625	85.75	98.75	87.875	90.5	97.5	95.375	57.28125	56.75	84.1875	87.0625	91.5625	57.5625	55.625	55.75	57.46875
2210407C18Rik	50.71875	63.28125	50.90625	61.21875	61.375	64.5	63.9375	61.0	61.59375	52.21875	50.3125	59.96875	63.25	61.625	51.21875	50.875	52.375	51.9375
2210408I21Rik	59.8125	94.1875	58.28125	98.3125	92.4375	92.5625	90.8125	95.0625	95.5	59.75	60.8125	107.0625	97.625	94.6875	61.71875	58.6875	59.59375	58.3125
2210409E12Rik	52.6875	91.3125	53.125	82.375	91.1875	83.9375	90.125	84.5	84.9375	52.40625	51.0625	80.0625	79.75	94.5	53.90625	51.375	52.5625	52.0
2300002M23Rik	55.90625	99.8125	56.84375	100.625	96.0625	88.6875	86.0625	86.875	98.4375	55.75	55.53125	90.375	97.4375	95.5	56.65625	59.3125	57.96875	57.75
2300003K06Rik	67.125	178.25	62.78125	162.875	162.75	161.25	149.375	148.25	177.125	66.4375	66.9375	169.25	176.0	183.375	68.75	58.75	67.875	70.8125
2300009A05Rik	76.9375	202.0	73.5	182.125	213.375	185.5	225.5	215.375	163.5	87.5625	84.875	187.0	215.5	182.625	85.4375	82.1875	70.8125	85.5625
2310001K24Rik	53.5	80.0625	52.34375	78.125	78.125	78.75	78.875	78.375	75.0	51.75	54.71875	77.375	77.75	72.5625	53.8125	53.28125	54.6875	51.15625
2310002L09Rik	54.3125	85.375	51.0625	183.875	88.9375	149.0	82.875	83.0625	191.25	53.5625	50.4375	83.875	110.875	106.125	52.6875	52.53125	51.8125	50.90625
2310003L06Rik	49.34375	54.21875	50.8125	54.71875	54.8125	54.3125	56.09375	55.84375	52.9375	50.5	49.125	52.4375	57.96875	54.8125	50.15625	52.65625	52.09375	49.0
