gene_symbol	GSM2728750	GSM2728754	GSM2728752	GSM2728758	GSM2728756	GSM2728763	GSM2728759	GSM2728762	GSM2728764	GSM2728766	GSM2728765	GSM2728751	GSM2728753	GSM2728757	GSM2728761	GSM2728760	GSM2728755
Spop	2601.0	2489.0208333333335	2309.5208333333335	2050.6354166666665	2268.8541666666665	2622.7291666666665	3218.0416666666665	2007.6770833333333	1740.8854166666667	1724.4583333333333	2245.7916666666665	1912.0520833333333	2365.0729166666665	2271.9791666666665	2004.1666666666667	2006.4791666666667	2007.6458333333333
Spopl	501.3541666666667	493.875	406.7916666666667	365.0208333333333	273.5625	338.5208333333333	571.3958333333334	724.7083333333334	179.43880208333334	488.1458333333333	586.4375	683.0833333333334	553.8125	572.125	685.9375	677.6041666666666	377.2291666666667
Spp1	94.1875	12.25	3.265625	9.71875	3.30078125	1.4482421875	3.02734375	6.88671875	3.8984375	8.25	5.10546875	64.5	3.2421875	3.900390625	3.16015625	89.3125	15.46875
Spp2	41.57421875	41.76953125	55.27734375	31.7607421875	37.05859375	18.4970703125	27.556640625	23.298828125	37.02734375	39.052734375	24.2177734375	38.0859375	42.5703125	76.1875	36.84375	25.763671875	40.392578125
Sppl2a	1009.0208333333334	1031.0625	1004.25	714.7916666666666	702.3229166666666	766.6510416666666	1362.0833333333333	1242.0625	564.5208333333334	785.2083333333334	1294.5625	1452.9583333333333	1189.5416666666667	1460.5416666666667	1252.8958333333333	1100.9375	781.9166666666666
Sppl2b	923.5	482.5	898.5	608.5	1234.0	757.5	580.0	456.0	1620.0	782.5	459.25	485.5	355.75	761.5	656.0	329.5	746.0
Sppl3	638.0416666666666	703.1666666666666	641.375	534.7083333333334	648.7291666666666	652.25	644.2083333333334	396.7916666666667	797.4583333333334	586.4583333333334	593.8333333333334	639.0416666666666	498.9583333333333	524.2916666666666	529.0416666666666	440.7916666666667	645.3958333333334
Spr	122.875	66.25	73.6875	90.625	72.4375	36.78125	20.578125	74.4375	67.375	54.125	42.21875	49.25	39.8125	72.8125	66.75	138.25	69.75
Spred1	585.16650390625	477.4677734375	771.25390625	960.4609375	398.404052734375	514.478759765625	547.142578125	548.4130859375	455.0830078125	1189.02392578125	671.916015625	638.697265625	414.099609375	789.53564453125	809.34814453125	752.44140625	510.3515625
Spred2	945.8	1060.1375	1003.628125	888.125	1122.65625	887.475	924.4328125	923.0328125	891.721875	973.625	869.61484375	772.95	984.43125	1054.3765625	853.48515625	799.7296875	1085.4484375
Spred3	132.5	88.5	117.1875	303.0	123.625	99.4375	128.75	113.875	170.375	208.0	97.625	86.5	99.75	42.8125	140.5	89.8125	107.9375
Sprn	456.25	443.0	453.0	454.25	669.5	537.0	277.5	354.5	1303.0	433.5	405.75	355.0	366.0	433.0	283.25	357.0	500.25
Sprr1a	110.9375	106.5625	140.75	134.0	132.75	88.375	135.875	76.5	190.875	200.875	98.75	125.5	72.4375	170.875	94.1875	140.375	169.625
Sprr1b	1.068359375	3.0234375	7.859375	1.7607421875	25.484375	1.8515625	7.0703125	9.234375	6.5546875	4.92578125	16.421875	3.509765625	2.46484375	6.87109375	19.0	2.29296875	2.1015625
Sprr2a2	62.796875	71.95833333333333	153.30208333333334	136.83072916666666	90.29947916666667	81.61458333333333	54.75	79.9921875	90.34309895833333	155.27083333333334	102.88541666666667	94.16145833333333	90.65625	117.60546875	61.401041666666664	122.79947916666667	73.92838541666667
Sprr2d	115.8125	82.4375	84.9375	97.9375	137.125	105.0625	85.3125	126.625	158.5	148.5	103.5	74.25	101.0	18.25	41.71875	82.25	125.625
Sprr2f	6.8046875	23.328125	59.125	53.15625	24.578125	54.25	35.0625	36.78125	69.125	48.5	31.046875	23.96875	29.953125	55.78125	63.6875	22.9375	50.0
Sprr2h	8.28125	6.7421875	14.9765625	39.40625	7.859375	8.359375	8.1015625	45.125	9.4453125	77.125	13.2265625	6.30078125	58.65625	105.6875	7.7109375	14.609375	12.40625
Sprr2i	5.85546875	8.421875	55.03125	7.6875	10.8046875	28.4375	6.23046875	4.5	42.90625	13.9921875	53.1875	4.19921875	78.0	27.140625	7.25	11.8125	2.580078125
Sprr2j-ps	3.232421875	7.24609375	13.5078125	14.3828125	9.875	3.564453125	7.79296875	7.57421875	14.90625	10.96875	10.1953125	5.89453125	6.1796875	10.6796875	9.609375	15.59375	6.1953125
Sprr2k	39.4375	60.03125	51.34375	37.0	39.53125	7.5859375	14.4375	52.0625	51.25	49.0625	53.125	48.375	19.25	65.5	32.5625	30.296875	30.859375
Sprr3	14.6171875	83.75	33.375	32.15625	88.0625	12.921875	31.703125	29.0625	37.5625	77.5	74.4375	40.125	87.1875	23.40625	98.75	11.5078125	64.5
Spry1	344.75	408.0	417.75	269.75	475.75	536.5	397.0	397.25	540.0	290.25	461.25	385.75	356.75	441.25	465.0	347.25	527.5
Spry2	261.5	224.6875	355.0	326.5	212.8125	199.4375	331.90625	251.375	180.71875	345.1875	284.4375	360.0	311.5625	374.4375	370.4375	226.34375	237.0
Spry3	547.5	476.5	558.5	909.0	369.25	399.75	341.25	485.5	123.0625	1065.0	545.5	648.5	575.5	630.5	630.5	715.5	474.25
Spry4	47.423828125	32.306640625	79.7705078125	154.013671875	38.1083984375	55.431640625	15.1630859375	57.337890625	12.63232421875	128.42578125	48.5	24.384765625	34.9921875	46.396484375	53.857421875	36.525390625	13.337890625
Spryd3	542.0	540.0	481.25	584.5	407.5	392.75	331.5	382.0	435.75	520.0	421.75	356.75	388.0	393.0	786.0	379.75	472.5
Spryd4	221.125	194.25	246.25	263.25	275.75	281.75	110.5	182.5	484.0	271.25	204.625	167.25	197.75	194.125	136.5	150.25	202.625
Spryd7	1309.0	1745.0	1519.0	1663.0	1075.0	1500.0	1375.0	1498.0	686.5	1809.0	1352.0	1434.0	1404.0	1319.0	1194.0	1429.0	1717.0
Spsb1	595.5390625	663.0546875	679.2421875	136.20703125	813.703125	697.4296875	796.2890625	490.36328125	595.3046875	107.4765625	637.908203125	727.91015625	726.3125	869.140625	451.240234375	613.7265625	728.20703125
Spsb2	55.265625	18.8515625	85.21875	26.171875	99.78125	54.40625	83.171875	43.046875	103.4375	28.2890625	35.921875	37.3671875	54.9296875	42.20703125	13.6171875	97.34375	36.25
Spsb3	752.0	749.5	731.5	534.0	1062.0	767.5	413.5	557.0	1478.0	692.0	379.25	452.0	634.0	371.5	890.5	476.25	858.5
Spsb4	103.59375	98.421875	151.28125	137.5625	80.265625	122.7578125	56.1328125	85.9609375	129.66796875	145.86328125	81.6484375	100.640625	76.623046875	65.27734375	65.26953125	62.9765625	62.375
Spta1	14.060546875	17.470703125	23.5205078125	27.0205078125	9.216796875	18.779296875	19.49462890625	16.0224609375	20.037109375	28.869140625	23.9921875	31.59375	14.2294921875	31.193359375	33.60888671875	37.0908203125	20.0810546875
Sptan1	15997.0	13736.0	19696.0	18258.0	22014.0	15310.0	13473.0	13503.0	31908.0	19306.0	12872.0	13734.0	9792.0	17232.0	16969.0	17827.0	14124.0
Sptb	653.125	548.703125	792.375	483.78125	776.3125	523.34765625	507.84765625	548.34375	916.84375	578.15625	550.09375	600.96875	499.78125	583.46875	570.09375	393.3125	655.46875
Sptbn1	3321.1458333333335	3395.46875	3274.625	3589.7395833333335	3849.1875	3565.9479166666665	3489.828125	3342.1770833333335	3963.6041666666665	3882.90625	3335.0	3191.8333333333335	3464.3645833333335	4054.625	3575.5729166666665	4221.598958333333	2923.4166666666665
Sptbn2	616.5	457.25	694.5	792.0	840.0	604.5	515.0	438.75	1294.0	686.5	1079.0	447.75	468.5	1120.0	712.5	794.0	667.0
Sptbn4	206.75	287.25	449.25	259.75	215.75	229.875	288.25	150.375	387.25	226.75	260.75	156.125	158.0	186.875	244.125	208.5	177.625
Sptlc1	317.4140625	392.6318359375	345.2421875	403.162109375	294.404296875	311.447265625	305.228515625	359.5224609375	291.751953125	490.953125	361.2578125	382.1875	346.25	373.3984375	396.134765625	411.33984375	337.921875
Sptlc2	114.65625	209.12239583333334	214.3125	158.81770833333334	228.10416666666666	194.75	144.4375	193.984375	224.60416666666666	225.0	176.44791666666666	120.29166666666667	216.13020833333334	212.55729166666666	128.23958333333334	168.24739583333334	175.78645833333334
Sptlc3	52.640625	31.84375	80.578125	123.40625	50.0390625	34.125	51.8046875	33.1875	103.40625	72.6875	61.21875	34.578125	23.65625	45.203125	24.328125	37.359375	38.421875
Sptssa	1598.0	1871.0	1367.0	1346.0	1076.0	1879.0	1693.0	2086.0	767.0	1476.0	1902.0	2022.0	2204.0	1815.0	1911.0	2126.0	1678.0
Sptssb	32.37890625	41.8125	75.09375	56.7578125	41.6875	49.09375	49.28125	88.625	89.1875	89.75	34.9921875	51.265625	52.734375	46.5546875	67.015625	41.75	32.84375
Spty2d1	129.74658203125	145.7841796875	154.34716796875	152.6220703125	159.458984375	139.63671875	135.47607421875	162.6787109375	96.373046875	201.443359375	168.35009765625	194.4453125	154.576171875	165.94921875	178.19140625	170.6220703125	144.474609375
Spx	180.75	205.625	233.375	296.5	200.125	239.5	237.625	182.875	223.5	259.0	112.125	137.125	133.875	255.375	320.5	217.125	256.5
Spz1	3.830078125	20.0	26.0	14.65625	5.828125	8.8046875	4.1484375	5.359375	7.54296875	5.03125	3.81640625	10.21875	7.16796875	5.671875	6.4375	9.546875	5.4765625
Sqle	834.0	864.0	479.0	1067.0	701.5	1367.0	887.0	797.5	527.5	1004.5	649.0	720.5	1297.0	634.5	587.5	999.5	981.5
Sqrdl	156.796875	83.984375	107.03125	86.78125	20.23828125	86.1640625	76.7421875	131.421875	133.55078125	149.234375	102.9296875	107.35546875	131.37890625	82.9921875	133.25	115.7109375	55.796875
Sqstm1	360.578125	364.4375	348.71875	431.15625	293.640625	305.046875	304.84375	341.53125	352.625	403.65625	424.8125	352.59375	315.28125	328.8125	358.1875	271.03125	334.9140625
Sra1	1344.0	1156.0	1254.0	1287.0	1814.0	1609.0	1209.0	1023.0	1803.0	1275.0	1209.0	1210.0	1113.0	1207.0	901.5	1111.0	1443.0
Srbd1	307.6875	170.8125	202.0625	187.09375	216.40625	149.97265625	261.65625	147.65625	173.765625	99.71875	248.00390625	309.5625	161.171875	256.5625	167.28125	264.28125	148.46484375
Src	137.84375	174.5625	308.1875	272.375	162.125	222.0	157.3125	113.0546875	245.125	194.84375	153.8125	161.859375	161.15625	117.46875	205.125	146.953125	175.125
Srcap	124.9150390625	121.8203125	186.78125	109.37890625	125.982421875	112.46875	103.18359375	120.0859375	138.01953125	152.859375	142.53125	118.0625	84.16796875	164.359375	138.6171875	133.7421875	96.109375
Srcin1	624.7578125	641.1640625	899.4375	860.5625	794.1953125	666.84375	629.140625	552.0078125	630.53125	701.40625	595.7734375	582.0625	545.7890625	579.34375	547.4453125	463.7890625	834.984375
Srd5a1	148.16666666666666	145.67708333333334	229.16666666666666	232.20833333333334	182.35416666666666	137.875	208.10416666666666	141.25	235.29166666666666	220.16666666666666	186.02083333333334	156.95833333333334	201.0625	167.60416666666666	162.45833333333334	199.25	145.58333333333334
Srd5a2	35.5625	66.125	103.625	71.3125	22.546875	12.4765625	82.0625	73.4375	66.75	47.125	88.375	67.1875	33.125	18.984375	72.125	53.21875	51.5625
Srd5a3	199.221875	257.7875	198.6375	249.775	447.0375	340.1375	170.6625	194.25	612.6	244.35625	235.625	170.625	221.025	213.075	152.15	135.7625	420.525
Srebf1	650.0	445.5	701.5	474.5	562.0	632.0	272.0	438.75	947.5	482.0	381.75	419.25	477.5	438.25	393.0	501.5	692.5
Srebf2	54.46875	99.0	78.09375	92.46875	67.859375	73.90625	80.125	92.1875	157.90625	90.71875	93.625	80.109375	75.53125	79.59375	49.4375	62.390625	107.46875
Srek1	698.1046875	753.175	643.4	472.3	609.8125	668.1375	869.775	682.575	354.675	385.28125	792.3375	913.740625	657.0484375	751.7875	694.8859375	707.35625	657.73359375
Srek1ip1	916.875	934.625	811.625	551.0	1083.75	835.875	830.875	763.5	783.125	557.875	679.75	775.75	874.25	605.25	778.125	803.0	894.5
Srf	775.90625	822.9375	844.1875	861.6875	797.0625	633.25	755.625	670.75	615.25	825.8125	677.8125	803.5625	915.6875	1105.5	1009.9375	847.0	881.0625
Srfbp1	190.875	122.4375	73.3046875	172.90625	100.75	126.46875	165.875	154.40625	117.6875	66.78125	115.53125	126.6875	115.484375	99.0	145.375	179.125	146.3125
Srgap1	119.80078125	192.53125	170.984375	204.015625	119.84375	135.0693359375	112.525390625	147.3134765625	149.28515625	178.4296875	145.24560546875	120.65234375	163.6259765625	153.927734375	110.0546875	102.25	126.78955078125
Srgap2	325.5732421875	326.8525390625	330.96875	497.46044921875	354.51220703125	305.7265625	274.015625	291.54248046875	408.0244140625	526.18505859375	320.849609375	283.93505859375	283.7998046875	303.97509765625	293.4658203125	256.78369140625	297.339599609375
Srgap3	1410.875	1281.796875	1111.5	1224.28125	1762.5859375	1641.34375	1373.0625	1030.1875	1325.21875	1385.0	1046.625	1321.640625	984.703125	1090.34375	1101.53125	1109.64453125	1610.984375
Srgn	176.625	179.0	197.75	136.875	116.8125	197.875	145.75	231.125	248.25	257.0	170.75	226.875	186.75	115.9375	267.5	133.125	156.125
Sri	1148.25	1215.5	831.7916666666666	477.4166666666667	1328.0833333333333	1089.0416666666667	1061.5	989.0	1157.7708333333333	515.8333333333334	1069.4166666666667	1001.6666666666666	953.5	999.3333333333334	944.25	1056.8333333333333	1107.4166666666667
Srl	2900.0	2132.0	3390.0	2100.0	3676.0	2242.0	2098.0	1506.0	3512.0	1569.0	1847.0	3010.0	1475.0	2386.0	1539.0	1547.0	2940.0
Srm	890.5	714.5	1017.5	705.5	1674.0	1128.0	741.5	596.5	2046.0	642.0	626.5	517.0	609.5	728.0	1271.0	544.5	1068.0
Srms	227.375	225.5	357.75	306.0	264.0	224.5	217.25	328.5	193.625	351.25	249.75	214.75	274.75	366.0	315.0	204.25	265.0
Srp14	16106.5	15881.5	17450.0	20816.5	19295.0	15363.5	16768.0	15210.0	21635.5	20789.0	16005.5	16793.5	17341.5	18846.0	16618.5	18601.5	13154.0
Srp19	2728.0	2144.0	3946.0	4812.0	1682.0	1372.0	2004.0	2484.0	1930.0	3706.0	2380.0	2780.0	1827.0	4236.0	3642.0	2850.0	1485.0
Srp54b	33.02734375	9.08203125	67.890625	34.33984375	52.265625	29.1796875	29.20703125	71.40625	67.390625	48.71875	32.62890625	29.328125	62.921875	61.8203125	14.505859375	38.828125	24.94140625
Srp54c	8424.5	6640.5	6052.5	7458.0	7709.0	8457.0	6504.5	8130.5	5628.25	6917.0	4838.5	6587.0	7616.5	4991.25	5684.0	6477.5	6734.0
Srp68	1136.0	996.0	1085.0	1082.0	1464.0	1277.0	1063.0	924.5	2460.0	811.5	818.0	1085.0	893.0	486.75	968.5	757.0	1296.0
Srp72	2850.625	2499.625	2472.125	3740.75	2550.875	2625.25	2693.75	2765.125	2264.4375	3681.1875	2745.375	2540.0	2225.75	2489.25	2456.5	2612.25	2261.0625
Srp9	2933.5	2332.5	2054.5	2566.0	2563.0	1858.5	1985.0	2815.5	1631.0	3001.0	1440.5	1804.5	2754.0	1443.0	3235.0	2362.0	2994.5
Srpk1	1888.0	1601.5	2058.0	2379.0	1703.5	1664.0	1618.0	1374.0	2188.5	1944.5	1539.5	1505.0	915.25	1728.0	1851.5	1728.0	1641.0
Srpk2	689.0520833333334	632.8020833333334	818.3645833333334	982.1302083333334	602.09375	609.7916666666666	691.625	711.6770833333334	526.0377604166666	921.25	716.3385416666666	693.8229166666666	683.421875	802.8854166666666	698.82421875	687.46875	601.1067708333334
Srpk3	529.873046875	311.197265625	305.5703125	314.0390625	330.22265625	393.84375	237.9296875	327.1953125	563.84375	270.703125	224.4765625	233.91845703125	384.421875	262.04052734375	245.275146484375	273.421875	309.8359375
Srpr	791.3125	808.1875	508.75	751.9375	867.4375	926.6875	793.5625	753.875	708.75	820.0	797.6875	732.1875	720.96875	712.75	556.875	704.5625	1061.625
Srprb	348.703125	184.8125	389.7708333333333	292.3541666666667	355.015625	283.3125	239.828125	217.5625	429.5	306.4166666666667	236.640625	281.6666666666667	180.16666666666666	320.7708333333333	397.2708333333333	261.1458333333333	263.4166666666667
Srpx	58.75	69.375	96.0	84.375	91.5	51.59375	64.75	40.84375	71.3125	51.90625	81.5625	53.28125	70.5625	91.875	62.71875	83.9375	43.75
Srpx2	6.57421875	7.42578125	7.140625	47.1875	5.328125	5.4296875	8.28125	4.40625	8.328125	2.748046875	3.404296875	2.79296875	3.5859375	6.6328125	6.85546875	3.8671875	8.4296875
Srr	1057.90625	855.21875	1087.8229166666667	917.375	1074.4791666666667	1005.5729166666666	912.8541666666666	850.8333333333334	1219.9583333333333	954.28125	902.5104166666666	1003.7291666666666	641.4375	974.9166666666666	1214.7291666666667	994.46875	947.03125
Srrd	487.875	467.03125	505.375	461.625	900.5	732.25	385.3125	341.5	1548.5	465.625	469.8125	297.40625	295.53125	456.1875	382.59375	366.9375	626.625
Srrm1	1298.8950892857142	1579.7857142857142	1062.8995535714287	878.8571428571429	1377.810267857143	1465.060267857143	1695.5044642857142	1278.625	908.3214285714286	702.3191964285714	1450.736607142857	1324.9955357142858	1767.7455357142858	1505.25	1002.1517857142857	1118.71875	1248.1339285714287
Srrm2	2393.6666666666665	3445.75	4450.416666666667	3371.4166666666665	1431.8333333333333	1779.7916666666667	4234.75	3817.0	878.9583333333334	2143.5416666666665	4443.916666666667	3362.5	3550.5833333333335	7312.0	4356.833333333333	5294.75	1502.7291666666667
Srrm3	261.3958333333333	276.4583333333333	330.3125	297.875	224.79166666666666	243.39583333333334	326.2916666666667	267.7291666666667	190.625	198.1875	388.0208333333333	271.0833333333333	304.0625	344.0416666666667	292.1666666666667	278.0625	217.85416666666666
Srrm3os	155.625	112.6875	200.25	149.625	124.125	107.1875	90.25	63.40625	219.375	125.4375	136.0	87.0625	74.8125	139.125	163.75	97.9375	150.5
Srrm4	165.05208333333334	183.49088541666666	216.55729166666666	150.3203125	185.85416666666666	154.14192708333334	177.79427083333334	201.4921875	170.94791666666666	174.85416666666666	177.2578125	188.21354166666666	207.28059895833334	163.22005208333334	184.98958333333334	173.10286458333334	160.921875
Srrm4os	323.5	329.25	445.0	322.0	375.75	195.875	286.5	313.0	313.75	219.875	413.5	276.25	301.0	540.5	318.5	443.5	274.75
Srrt	1347.0	1226.0	1914.0	1431.0	1425.0	749.0	797.0	813.5	1297.0	587.0	846.5	1012.5	812.0	1032.0	1198.0	796.5	1618.0
Srsf1	1198.0	1213.0	808.0	594.5	490.5	728.0	1035.0	1481.0	336.0	572.5	1292.0	1697.0	1295.0	1392.0	1365.0	1194.0	850.5
Srsf10	259.25	182.703125	251.0	226.234375	199.609375	244.25	252.640625	247.703125	173.8125	264.265625	208.140625	222.25	192.4140625	255.703125	268.515625	276.5625	194.859375
Srsf11	2355.625	2742.0	2786.390625	1932.078125	2238.1640625	2469.28125	2548.0	2781.125	2119.046875	1987.3125	2160.0625	2579.609375	2838.09375	2243.9375	2698.65625	2415.96875	2337.1015625
Srsf12	825.5	1185.0	1049.0	1291.0	757.0	983.5	988.0	1615.0	712.5	1210.0	1625.0	1121.0	1300.0	1142.0	1183.0	799.5	996.0
Srsf2	677.359375	792.515625	703.875	407.71875	643.53125	754.984375	691.0	697.640625	431.8984375	455.28125	670.25	753.5625	800.359375	540.125	725.375	476.34375	695.59375
Srsf3	5678.489583333333	4841.229166666667	4978.8125	4754.645833333333	3715.2708333333335	4065.78125	6249.729166666667	6421.645833333333	2819.8125	5691.958333333333	6003.458333333333	6913.791666666667	5892.833333333333	6042.083333333333	6991.5	6994.8125	4613.760416666667
Srsf4	999.0	1289.0	1086.0	1053.0	1224.0	1692.0	1118.0	720.5	882.0	969.5	1262.0	991.0	1403.0	1179.0	1015.0	1137.0	1450.0
Srsf5	1307.0	928.5	1018.0	959.5	723.0	1120.0	1138.0	648.0	667.0	812.0	728.0	1427.0	740.0	823.5	1097.0	1009.5	901.0
Srsf6	2705.4375	3605.5	4065.25	3789.75	3278.9375	3070.25	2497.1875	3204.96875	4050.125	3486.375	2457.625	2517.9375	2719.09375	2305.0625	3001.5	2714.125	3077.4375
Srsf7	2167.25	2112.9166666666665	2304.875	1930.625	1527.6666666666667	1859.5833333333333	2512.4583333333335	2846.8333333333335	1078.3333333333333	2459.875	2322.5	2900.9583333333335	2446.3333333333335	2396.0416666666665	3093.5416666666665	2750.0416666666665	2034.0833333333333
Srsf9	1353.0	1622.0	1511.0	1047.0	2070.0	1300.0	1304.0	1106.0	1420.0	898.0	1364.0	1487.0	1202.0	1482.0	1269.0	723.5	1932.0
Srst	55.3125	5.53125	82.9375	68.5625	48.53125	53.59375	23.625	37.65625	27.484375	94.875	37.15625	15.6875	43.65625	46.78125	18.5625	12.4609375	40.8125
Srxn1	621.03125	510.703125	630.7265625	626.28125	683.75	717.015625	638.46875	330.328125	900.0	585.953125	400.4375	536.484375	353.9296875	540.328125	488.875	493.6171875	542.25
Sry	17.44921875	7.298828125	41.263671875	11.720703125	10.216796875	7.244140625	3.2861328125	5.6142578125	21.68359375	6.0859375	48.7138671875	6.3056640625	20.35546875	5.7109375	10.044921875	3.947265625	15.4375
Ss18	2512.6458333333335	2481.7916666666665	2003.6015625	688.7890625	2219.4765625	2683.9479166666665	2891.6875	2082.0299479166665	1862.1041666666667	748.0364583333334	2169.5260416666665	2387.6588541666665	2445.8776041666665	1910.6302083333333	2142.890625	2204.4583333333335	2702.625
Ss18l1	758.7265625	964.8125	617.59375	591.421875	766.9375	1086.390625	764.7734375	823.765625	521.46875	596.078125	840.1875	743.9296875	1084.3046875	703.328125	568.859375	814.828125	1055.046875
Ssb	963.3525390625	1205.9921875	1352.2265625	1548.06640625	1051.6337890625	925.17578125	878.658203125	1725.046875	998.3046875	1569.1171875	1380.525390625	1294.5234375	1399.40625	1239.765625	1163.359375	1198.36328125	1111.8984375
