gene_symbol	GSM1429399	GSM1429393	GSM1429397	GSM1429384	GSM1429383	GSM1429400	GSM1429396	GSM1429394	GSM1429385	GSM1429387	GSM1429395	GSM1429398	GSM1429392	GSM1429388	GSM1429401	GSM1429386	GSM1429390	GSM1429382	GSM1429389	GSM1429391
Nsfl1c	8.84765625	8.796875	8.94921875	9.05078125	8.8515625	8.80078125	8.75	8.796875	8.80078125	8.8984375	8.55078125	8.55078125	8.75	8.8984375	9.19921875	8.8984375	8.796875	9.0	8.69921875	8.94921875
Nsg1	6.1015625	5.80078125	6.19921875	6.30078125	6.6015625	5.8984375	6.30078125	5.69921875	6.30078125	6.80078125	6.80078125	6.0	6.1015625	6.8984375	6.0	6.69921875	6.0	6.69921875	6.5	6.0
Nsg2	5.80078125	5.69921875	6.0	6.1015625	6.6015625	6.0	5.5	6.0	5.80078125	6.3984375	5.5	5.30078125	5.6015625	6.6015625	5.5	6.19921875	5.3984375	6.30078125	6.1015625	5.80078125
Nsl1	5.3984375	5.80078125	5.5	5.69921875	5.8984375	5.3984375	5.69921875	5.8984375	6.1015625	5.6015625	5.69921875	5.5	5.6015625	5.80078125	5.3984375	5.5	5.80078125	5.8984375	5.69921875	5.80078125
Nsmaf	8.0	8.1015625	8.203125	8.203125	8.203125	8.1015625	8.3984375	8.1015625	8.0	8.3984375	8.296875	8.296875	7.8984375	8.1015625	8.203125	8.203125	8.203125	8.0	8.203125	8.203125
Nsmce1	7.0	6.80078125	6.80078125	6.69921875	7.1015625	6.69921875	6.8984375	7.0	7.0	6.69921875	6.8984375	6.30078125	7.1015625	6.80078125	6.80078125	6.80078125	7.0	6.80078125	6.80078125	7.19921875
Nsmce2	7.30078125	7.30078125	7.30078125	7.6015625	7.3984375	7.5	7.30078125	7.6015625	7.5	7.6015625	7.5	7.30078125	7.30078125	7.5	7.6015625	7.3984375	7.6015625	7.6015625	7.30078125	7.5
Nsmce4a	7.5	7.30078125	7.6015625	7.6015625	7.5	7.6015625	7.5	7.6015625	7.3984375	7.6015625	7.30078125	7.6015625	7.30078125	7.69921875	7.69921875	7.5	7.6015625	7.5	7.30078125	7.8984375
Nsmf	7.3984375	7.5	7.19921875	7.3984375	7.6015625	7.1015625	7.19921875	7.3984375	7.5	7.6015625	7.5	7.5	7.6015625	7.3984375	7.1015625	7.6015625	7.5	7.69921875	7.30078125	7.6015625
Nsrp1	6.80078125	6.5	7.1015625	7.0	7.1015625	7.19921875	6.80078125	6.6015625	7.1015625	7.0	6.3984375	7.1015625	6.69921875	7.19921875	7.1015625	7.19921875	6.8984375	7.0	7.0	6.80078125
Nsun2	7.8984375	8.0	7.8984375	8.1015625	8.1015625	8.1015625	8.1015625	8.0	8.0	8.0	7.8984375	8.0	8.1015625	8.1015625	8.203125	8.1015625	8.0	8.1015625	7.80078125	7.8984375
Nsun3	6.3984375	6.6015625	6.5	6.8984375	6.8984375	6.80078125	6.5	6.69921875	6.69921875	6.69921875	6.19921875	6.8984375	6.30078125	6.80078125	7.0	6.69921875	6.8984375	6.6015625	6.5	7.1015625
Nsun4	6.3984375	6.5	6.8984375	6.5	6.5	6.69921875	7.0	6.6015625	6.6015625	6.19921875	6.30078125	6.6015625	6.6015625	6.30078125	6.69921875	6.3984375	6.30078125	6.5	6.0	6.6015625
Nsun5	6.1015625	6.19921875	6.30078125	6.3984375	6.30078125	6.3984375	6.3984375	6.19921875	6.3984375	6.19921875	6.1015625	6.30078125	6.30078125	6.3984375	6.1015625	6.30078125	6.0	6.5	6.30078125	6.0
Nsun6	5.8984375	6.19921875	6.19921875	5.80078125	5.69921875	6.30078125	6.0	5.80078125	6.0	6.0	6.30078125	6.19921875	6.1015625	6.0	6.0	6.0	5.8984375	5.80078125	5.80078125	6.0
Nsun7	4.6015625	4.19921875	4.5	4.30078125	4.1015625	4.19921875	4.5	4.19921875	3.900390625	4.1015625	4.19921875	4.1015625	4.5	4.19921875	4.6015625	4.1015625	4.30078125	4.19921875	4.1015625	4.30078125
Nt5c	7.6015625	7.19921875	7.69921875	7.69921875	7.6015625	7.5	7.6015625	7.3984375	7.3984375	7.6015625	7.5	7.0	7.6015625	7.5	7.80078125	7.3984375	7.5	7.6015625	7.5	7.6015625
Nt5c1a	4.80078125	4.80078125	4.5	5.0	4.8984375	4.19921875	4.30078125	5.0	5.1015625	4.6015625	4.30078125	4.3984375	4.6015625	5.1015625	4.5	4.6015625	4.69921875	4.8984375	4.8984375	4.5
Nt5c1b	4.30078125	4.3984375	4.5	4.19921875	4.5	4.3984375	4.5	4.19921875	4.5	4.5	4.19921875	4.30078125	4.19921875	4.6015625	4.3984375	4.5	4.30078125	4.19921875	4.30078125	4.30078125
Nt5c2	9.0	9.0	9.0	9.3984375	9.296875	9.296875	9.1015625	8.8984375	9.203125	9.5	8.6015625	9.296875	8.796875	9.3984375	9.296875	9.3984375	9.1015625	9.203125	9.3984375	9.203125
Nt5c3	8.1015625	8.6015625	8.3984375	8.6015625	8.3984375	8.796875	8.1015625	8.5	8.3984375	8.5	8.0	8.703125	8.1015625	8.3984375	8.796875	8.5	8.6015625	8.5	8.203125	8.703125
Nt5c3b	6.69921875	6.80078125	7.1015625	7.0	7.0	6.69921875	6.80078125	6.8984375	7.1015625	6.8984375	6.8984375	6.69921875	6.80078125	7.0	6.8984375	6.69921875	7.0	7.0	6.8984375	6.80078125
Nt5dc1	7.30078125	6.8984375	7.1015625	7.1015625	7.19921875	7.30078125	7.30078125	6.80078125	6.8984375	7.1015625	7.0	7.30078125	6.8984375	7.19921875	7.3984375	7.0	7.0	7.1015625	6.8984375	7.1015625
Nt5dc2	7.69921875	8.0	8.6015625	8.8984375	8.703125	8.203125	8.0	8.0	8.796875	8.8984375	7.3984375	8.3984375	7.69921875	9.0	8.5	8.8984375	8.296875	8.796875	8.703125	8.5
Nt5dc3	7.8984375	7.69921875	7.69921875	8.296875	8.296875	7.5	7.5	7.8984375	8.203125	8.203125	7.5	8.0	7.8984375	8.296875	7.69921875	8.296875	8.0	8.203125	8.296875	8.1015625
Nt5e	5.8984375	6.1015625	5.8984375	5.1015625	5.30078125	6.3984375	6.30078125	5.6015625	5.5	5.19921875	6.1015625	5.8984375	5.80078125	5.30078125	5.8984375	5.19921875	5.69921875	5.0	5.3984375	5.30078125
Nt5m	7.30078125	7.19921875	7.30078125	7.3984375	7.69921875	7.30078125	7.1015625	7.3984375	7.5	7.6015625	7.0	7.19921875	7.19921875	7.6015625	7.3984375	7.69921875	7.30078125	7.69921875	7.5	7.6015625
Ntan1	7.1015625	7.30078125	7.1015625	7.5	7.5	6.8984375	6.8984375	7.3984375	7.3984375	7.5	7.19921875	7.0	7.3984375	7.5	7.1015625	7.3984375	7.3984375	7.6015625	7.1015625	7.6015625
Ntf3	6.5	5.69921875	6.1015625	5.69921875	5.80078125	5.80078125	6.3984375	5.80078125	5.69921875	5.8984375	6.5	5.3984375	5.6015625	5.80078125	6.1015625	5.8984375	6.3984375	5.8984375	5.80078125	6.0
Ntf5	5.3984375	5.5	5.30078125	5.30078125	5.19921875	5.30078125	5.6015625	5.19921875	5.5	5.0	5.30078125	5.0	5.5	5.30078125	5.19921875	5.0	5.3984375	5.5	5.6015625	5.19921875
Nthl1	5.80078125	5.3984375	5.5	5.6015625	5.69921875	5.6015625	5.3984375	5.80078125	5.69921875	5.69921875	5.3984375	5.3984375	5.6015625	5.69921875	5.6015625	5.69921875	5.69921875	6.0	5.8984375	5.5
Ntm	5.5	5.5	5.80078125	5.80078125	5.30078125	5.6015625	5.80078125	5.3984375	5.8984375	5.8984375	5.19921875	5.80078125	5.5	5.69921875	5.5	5.69921875	5.69921875	5.8984375	5.69921875	5.69921875
Ntmt1	7.30078125	7.5	7.6015625	7.80078125	7.8984375	7.3984375	7.5	7.5	7.80078125	7.5	7.19921875	7.30078125	7.5	7.69921875	7.69921875	7.69921875	7.69921875	7.8984375	7.6015625	7.6015625
Ntn1	7.6015625	6.80078125	7.5	6.1015625	6.19921875	7.1015625	7.19921875	6.6015625	6.30078125	6.1015625	8.1015625	6.30078125	7.80078125	6.3984375	6.8984375	6.19921875	6.6015625	6.5	6.3984375	6.8984375
Ntn3	5.6015625	5.8984375	5.69921875	6.0	6.1015625	5.3984375	5.69921875	5.80078125	6.1015625	6.0	5.8984375	5.69921875	5.8984375	5.8984375	5.5	5.69921875	5.69921875	6.0	6.0	5.69921875
Ntn4	7.80078125	7.8984375	7.8984375	6.8984375	6.8984375	7.6015625	7.69921875	7.3984375	6.8984375	7.1015625	8.296875	7.6015625	8.5	7.19921875	7.6015625	7.1015625	7.3984375	7.0	6.8984375	7.6015625
Ntn5	5.30078125	5.3984375	5.3984375	5.6015625	5.30078125	5.3984375	5.19921875	5.30078125	5.30078125	5.19921875	5.3984375	5.30078125	5.3984375	5.5	5.19921875	5.30078125	5.1015625	5.6015625	5.3984375	5.19921875
Ntng1	6.0	5.451171875	5.650390625	5.451171875	5.80078125	5.650390625	5.5	5.650390625	5.55078125	5.650390625	6.048828125	5.5	5.5	5.80078125	5.548828125	5.650390625	5.599609375	5.69921875	5.80078125	5.599609375
Ntng2	6.69921875	6.6015625	6.30078125	5.69921875	6.0	6.5	6.5	6.30078125	6.0	5.8984375	6.6015625	6.30078125	6.69921875	6.0	6.3984375	6.0	6.19921875	5.8984375	6.0	6.3984375
Ntpcr	6.8984375	6.80078125	6.5	6.6015625	6.6015625	6.5	6.6015625	6.5	6.6015625	6.6015625	6.69921875	6.5	6.80078125	6.6015625	6.5	6.5	6.6015625	6.6015625	6.5	6.69921875
Ntrk1	5.80078125	5.69921875	5.6015625	5.8984375	5.80078125	5.80078125	5.8984375	5.69921875	6.0	5.80078125	5.69921875	5.6015625	5.69921875	5.8984375	5.8984375	5.80078125	5.5	5.69921875	6.19921875	5.8984375
Ntrk2	7.5	7.80078125	7.5	7.6015625	7.6015625	7.6015625	7.19921875	7.69921875	7.5	7.3984375	7.6015625	7.6015625	7.5	7.19921875	7.69921875	7.5	7.69921875	7.69921875	7.3984375	7.69921875
Ntrk3	5.30078125	5.19921875	5.3984375	5.0	5.19921875	5.30078125	5.0	5.19921875	5.19921875	5.0	5.8984375	5.19921875	5.3984375	5.0	5.0	4.80078125	5.0	5.1015625	5.0	5.30078125
Nts	4.5	4.19921875	4.30078125	4.3984375	4.3984375	4.30078125	4.30078125	4.3984375	4.3984375	4.3984375	5.80078125	4.1015625	4.19921875	4.30078125	4.30078125	4.5	4.3984375	4.5	4.5	4.19921875
Ntsr1	4.80078125	5.1015625	4.69921875	5.1015625	5.19921875	4.8984375	5.1015625	5.1015625	5.30078125	5.1015625	5.1015625	5.0	4.8984375	5.3984375	4.80078125	5.0	4.8984375	5.0	5.3984375	4.8984375
Ntsr2	6.0	5.8984375	5.80078125	6.1015625	6.1015625	5.80078125	5.6015625	6.0	6.19921875	5.80078125	5.8984375	5.69921875	5.8984375	6.0	5.6015625	5.8984375	5.8984375	6.1015625	6.30078125	6.0
Nuak1	7.1015625	7.0	7.0	6.5	6.69921875	6.69921875	6.69921875	6.6015625	6.5	7.0	7.1015625	7.19921875	7.19921875	6.80078125	7.0	7.0	6.69921875	6.6015625	6.6015625	6.8984375
Nuak2	7.3984375	7.30078125	7.30078125	7.19921875	7.3984375	7.80078125	7.3984375	7.1015625	6.8984375	7.1015625	7.0	7.5	7.30078125	7.30078125	7.6015625	7.30078125	7.1015625	7.3984375	7.19921875	7.1015625
Nub1	8.703125	8.5	8.5	8.6015625	8.5	8.796875	8.703125	8.6015625	8.5	8.6015625	8.6015625	8.796875	8.6015625	8.6015625	8.796875	8.5	8.703125	8.5	8.3984375	8.796875
Nubp1	7.30078125	7.3984375	7.3984375	7.5	7.6015625	7.3984375	7.3984375	7.3984375	7.5	7.5	7.30078125	7.19921875	7.3984375	7.5	7.6015625	7.5	7.3984375	7.3984375	7.30078125	7.5
Nubp2	8.0	7.80078125	8.296875	8.0	8.0	8.203125	8.296875	7.69921875	8.1015625	8.1015625	7.6015625	8.0	8.0	8.0	8.3984375	8.1015625	7.80078125	8.1015625	8.1015625	7.80078125
Nubpl	5.1015625	4.8984375	5.19921875	5.19921875	5.30078125	5.30078125	5.1015625	5.19921875	5.3984375	5.19921875	5.1015625	5.5	4.8984375	5.19921875	5.1015625	5.1015625	5.3984375	5.19921875	4.8984375	5.30078125
Nucb1	9.5	9.5	9.5	9.5	9.3984375	9.5	9.703125	9.3984375	9.6015625	9.5	9.5	9.796875	9.6015625	9.5	9.5	9.5	9.6015625	9.6015625	9.296875	9.5
Nucb2	9.5	10.203125	9.6015625	10.0	9.703125	9.796875	9.296875	10.296875	10.0	9.203125	10.0	10.0	10.0	9.203125	9.796875	9.203125	10.296875	10.0	9.296875	10.296875
Nucks1	9.203125	8.796875	9.1015625	9.0	9.1015625	9.296875	9.0	8.8984375	8.8984375	9.1015625	9.0	9.296875	9.0	9.1015625	9.3984375	9.203125	9.0	9.0	9.0	8.8984375
Nudc	8.75	8.40234375	8.75	9.05078125	9.0	8.75	8.65234375	8.55078125	8.94921875	9.1015625	8.19921875	8.69921875	8.546875	9.15234375	8.75	9.0	8.59765625	9.1015625	9.05078125	8.55078125
Nudcd1	7.19921875	7.30078125	7.0	7.19921875	7.30078125	7.30078125	6.80078125	7.30078125	7.19921875	6.8984375	7.1015625	7.69921875	7.30078125	6.8984375	7.5	7.1015625	7.30078125	7.30078125	6.80078125	7.30078125
Nudcd2	7.19921875	7.19921875	7.3984375	7.6015625	7.5	7.1015625	7.19921875	7.19921875	7.30078125	7.19921875	6.80078125	7.30078125	7.3984375	7.19921875	7.6015625	7.30078125	7.5	7.5	7.0	7.30078125
Nudcd3	8.3984375	8.3984375	8.296875	8.5	8.3984375	8.3984375	8.3984375	8.296875	8.5	8.3984375	8.0	8.5	8.296875	8.3984375	8.5	8.5	8.296875	8.5	8.1015625	8.3984375
Nudt1	5.6015625	5.3984375	5.80078125	5.80078125	5.6015625	5.80078125	5.69921875	5.69921875	5.80078125	5.80078125	5.30078125	5.5	5.5	5.6015625	5.5	5.80078125	5.6015625	5.5	6.0	5.6015625
Nudt10	6.19921875	6.1015625	6.0	6.69921875	6.69921875	5.5	5.5	6.69921875	6.1015625	6.19921875	6.0	6.69921875	6.1015625	6.19921875	5.6015625	6.1015625	6.5	6.5	5.5	7.1015625
Nudt11	5.19921875	5.5	5.69921875	6.3984375	6.6015625	5.8984375	5.0	5.8984375	6.30078125	6.3984375	4.69921875	6.19921875	5.30078125	6.0	5.5	6.5	6.0	6.3984375	5.6015625	6.19921875
Nudt12	6.5	6.3984375	6.80078125	6.3984375	6.3984375	6.5	6.69921875	6.1015625	6.30078125	6.3984375	6.30078125	7.0	5.8984375	6.30078125	6.8984375	6.30078125	6.3984375	6.1015625	6.1015625	6.5
Nudt12os	4.599609375	4.6484375	4.701171875	4.900390625	4.849609375	4.599609375	4.5	4.599609375	4.8515625	4.75	4.75	4.349609375	4.650390625	4.849609375	4.599609375	4.75	4.599609375	4.69921875	5.0	4.5
Nudt13	7.0	7.1015625	7.3984375	7.1015625	7.30078125	7.30078125	7.3984375	7.19921875	7.19921875	7.3984375	7.1015625	7.30078125	7.0	7.30078125	7.30078125	7.19921875	7.19921875	7.0	7.1015625	7.1015625
Nudt14	6.3984375	6.3984375	6.5	7.0	7.1015625	6.30078125	6.5	6.6015625	7.1015625	6.8984375	6.0	6.3984375	6.5	6.8984375	6.5	6.6015625	6.80078125	7.19921875	6.6015625	7.0
Nudt15	5.799479166666667	5.5	5.833333333333333	5.966145833333333	6.098958333333333	5.899739583333333	5.93359375	5.6328125	6.067708333333333	5.966145833333333	5.365885416666667	5.634114583333333	5.333333333333333	6.0	5.899739583333333	5.833333333333333	5.8671875	5.932291666666667	6.06640625	5.799479166666667
Nudt16	7.1015625	6.80078125	7.19921875	7.0	7.19921875	7.30078125	7.19921875	7.1015625	6.8984375	7.1015625	6.80078125	7.1015625	6.80078125	7.0	7.3984375	6.8984375	7.0	7.1015625	6.69921875	7.30078125
Nudt16l1	7.8984375	7.5	7.80078125	7.8984375	7.8984375	7.69921875	7.80078125	7.5	7.80078125	7.80078125	7.1015625	7.3984375	7.5	7.8984375	7.80078125	7.80078125	7.6015625	7.8984375	7.80078125	7.69921875
Nudt17	6.3984375	6.0	6.1015625	6.0	6.1015625	6.0	5.8984375	6.19921875	6.1015625	6.1015625	6.0	5.8984375	6.0	6.30078125	6.30078125	5.8984375	6.19921875	5.80078125	6.1015625	6.0
Nudt18	6.3984375	6.30078125	6.5	6.6015625	6.69921875	6.0	6.19921875	6.5	6.6015625	6.5	6.6015625	6.30078125	6.5	6.6015625	6.19921875	6.5	6.3984375	6.80078125	6.69921875	6.5
Nudt19	6.8984375	7.0	6.80078125	6.5	6.3984375	6.8984375	6.8984375	6.8984375	6.3984375	6.3984375	7.30078125	7.1015625	6.8984375	6.3984375	6.8984375	6.5	7.0	6.6015625	6.19921875	6.8984375
Nudt2	5.80078125	5.69921875	5.80078125	6.19921875	6.30078125	5.8984375	5.8984375	6.0	6.3984375	6.1015625	5.80078125	6.0	5.80078125	6.30078125	6.0	6.19921875	5.80078125	6.19921875	6.1015625	6.1015625
Nudt21	7.30078125	7.0	7.3515625	7.400390625	7.5	7.3515625	7.3515625	6.94921875	7.3515625	7.44921875	6.94921875	7.19921875	7.150390625	7.3515625	7.44921875	7.44921875	7.1484375	7.400390625	7.25	7.19921875
Nudt22	6.80078125	7.19921875	7.0	7.19921875	7.30078125	7.0	7.1015625	7.19921875	7.30078125	6.80078125	7.0	6.80078125	7.30078125	7.0	7.30078125	7.0	7.19921875	7.3984375	6.69921875	7.3984375
Nudt4	8.296875	8.1015625	8.6015625	8.203125	8.203125	8.5	8.6015625	7.80078125	8.1015625	8.5	8.203125	8.3984375	8.203125	8.796875	8.703125	8.3984375	8.1015625	8.296875	8.5	8.203125
Nudt5	6.5	6.69921875	6.8984375	7.30078125	7.19921875	6.80078125	6.6015625	6.8984375	7.1015625	7.1015625	6.3984375	6.8984375	6.69921875	7.1015625	7.1015625	7.30078125	6.8984375	7.19921875	6.80078125	7.0
Nudt6	5.80078125	6.0	6.0	6.1015625	6.1015625	5.69921875	6.0	5.80078125	5.8984375	5.8984375	6.0	6.0	5.8984375	6.1015625	6.0	6.0	6.0	6.0	5.8984375	6.19921875
Nudt7	7.30078125	7.3984375	7.6015625	7.3984375	7.5	7.69921875	7.6015625	7.6015625	7.3984375	7.6015625	7.1015625	7.5	7.1015625	7.5	7.6015625	7.6015625	7.5	7.30078125	7.5	7.80078125
Nudt8	6.8984375	6.8984375	6.80078125	6.8984375	6.80078125	7.0	6.69921875	7.1015625	6.8984375	6.8984375	6.80078125	6.69921875	6.80078125	7.0	6.69921875	6.80078125	7.0	7.0	6.6015625	6.8984375
Nudt9	7.80078125	7.69921875	7.69921875	7.6015625	7.69921875	7.6015625	7.5	7.69921875	7.5	7.6015625	7.69921875	7.3984375	7.80078125	7.5	7.69921875	7.3984375	7.69921875	7.6015625	7.30078125	7.80078125
Nuf2	5.1015625	5.69921875	5.19921875	5.69921875	5.8984375	5.30078125	4.6015625	5.3984375	5.5	5.1015625	5.19921875	5.0	5.3984375	5.0	5.0	5.1015625	5.69921875	6.0	4.80078125	5.80078125
Nufip1	6.3984375	6.0	6.1015625	6.30078125	6.19921875	6.1015625	6.1015625	6.0	6.3984375	6.30078125	5.8984375	6.30078125	6.19921875	6.3984375	6.19921875	6.30078125	6.5	6.30078125	6.1015625	6.30078125
Nufip2	7.80078125	7.69921875	7.80078125	7.3984375	7.5	7.80078125	7.5	7.6015625	7.5	7.6015625	7.6015625	7.8984375	7.3984375	7.3984375	7.8984375	7.6015625	7.5	7.5	7.3984375	7.30078125
Nuggc	4.5	4.69921875	4.3984375	4.80078125	4.80078125	4.6015625	4.80078125	4.80078125	5.0	4.80078125	5.0	4.6015625	4.8984375	4.80078125	4.80078125	4.80078125	4.69921875	5.0	5.19921875	4.8984375
Numa1	9.203125	9.1015625	9.0	9.203125	9.1015625	9.203125	9.1015625	9.203125	9.203125	9.296875	9.1015625	9.5	9.1015625	9.203125	9.1015625	9.296875	9.203125	9.1015625	9.203125	9.1015625
Numb	7.0	7.1015625	7.1015625	7.30078125	7.19921875	7.19921875	7.1015625	7.0	7.19921875	7.30078125	7.19921875	7.30078125	7.30078125	7.30078125	7.19921875	7.30078125	7.1015625	7.19921875	7.1015625	7.1015625
Numbl	7.19921875	7.1015625	7.0	7.0	6.8984375	6.80078125	7.0	7.1015625	6.8984375	7.0	7.30078125	7.1015625	7.30078125	6.8984375	7.1015625	7.1015625	7.1015625	7.1015625	6.80078125	7.19921875
Nup107	6.69921875	6.69921875	7.0	6.8984375	6.8984375	6.8984375	6.69921875	6.80078125	6.8984375	6.8984375	6.5	7.1015625	6.30078125	6.80078125	7.0	6.80078125	6.69921875	6.80078125	6.80078125	6.80078125
Nup133	7.0	7.1015625	7.1015625	7.19921875	7.1015625	7.1015625	6.80078125	6.8984375	7.0	7.19921875	7.0	7.19921875	7.0	7.1015625	7.0	7.19921875	7.0	7.1015625	7.1015625	7.1015625
Nup153	8.703125	8.296875	8.5	8.296875	8.203125	8.6015625	8.296875	8.3984375	8.296875	8.296875	8.3984375	8.796875	8.5	8.3984375	8.3984375	8.3984375	8.3984375	8.203125	8.203125	8.296875
Nup155	7.1015625	7.30078125	7.5	7.19921875	7.19921875	7.5	7.5	7.0	7.1015625	7.30078125	7.1015625	7.6015625	7.0	7.19921875	7.5	7.30078125	7.30078125	7.19921875	7.0	7.30078125
Nup160	7.8984375	8.1015625	8.1015625	8.0	8.1015625	8.203125	8.0	8.1015625	8.1015625	8.1015625	8.0	8.5	7.80078125	8.0	8.1015625	8.0	8.1015625	8.1015625	7.8984375	8.203125
Nup188	7.5	7.5	7.3984375	7.3984375	7.3984375	7.6015625	7.3984375	7.19921875	7.19921875	7.3984375	7.30078125	7.8984375	7.5	7.3984375	7.3984375	7.5	7.5	7.5	7.3984375	7.5
Nup205	7.8984375	7.80078125	7.8984375	7.80078125	7.80078125	7.8984375	7.6015625	7.80078125	7.69921875	7.69921875	7.6015625	8.203125	7.6015625	7.80078125	7.8984375	7.8984375	7.80078125	7.8984375	7.69921875	7.8984375
Nup210	8.296875	8.0	7.8984375	7.8984375	8.0	7.8984375	8.1015625	8.0	7.8984375	8.0	7.6015625	8.1015625	8.0	8.0	7.8984375	8.0	8.1015625	8.0	7.8984375	8.0
Nup210l	4.800347222222222	4.888888888888889	4.85546875	4.777994791666667	4.810763888888889	4.833333333333333	4.811197916666667	4.888888888888889	5.044270833333333	4.93359375	4.944661458333333	4.844401041666667	4.788845486111111	4.910807291666667	4.766059027777778	4.966579861111111	4.8671875	4.955512152777778	5.055121527777778	4.844618055555555
Nup214	7.6015625	7.6015625	7.3984375	7.6015625	7.6015625	7.19921875	7.30078125	7.6015625	7.5	7.5	7.6015625	7.69921875	7.5	7.6015625	7.3984375	7.69921875	7.69921875	7.3984375	7.3984375	7.5
Nup35	6.150390625	6.55078125	6.849609375	6.650390625	6.75	6.6015625	6.349609375	6.55078125	6.849609375	6.6015625	6.099609375	6.55078125	6.44921875	6.650390625	6.55078125	6.75	6.55078125	6.75	6.55078125	6.44921875
Nup37	6.19921875	6.19921875	6.30078125	6.0	6.30078125	6.19921875	6.1015625	6.1015625	6.0	6.30078125	6.1015625	6.19921875	6.1015625	6.1015625	6.30078125	6.19921875	6.30078125	6.19921875	6.0	6.19921875
Nup43	5.69921875	5.8984375	6.19921875	5.8984375	6.19921875	6.19921875	5.8984375	5.8984375	6.3984375	5.8984375	5.80078125	6.19921875	6.0	5.80078125	6.19921875	5.8984375	6.1015625	6.30078125	6.0	6.1015625
Nup50	8.3984375	8.296875	8.296875	8.3984375	8.3984375	8.3984375	8.296875	8.203125	8.6015625	8.3984375	8.0	8.703125	8.5	8.296875	8.5	8.5	8.3984375	8.3984375	8.1015625	8.296875
Nup54	6.80078125	6.80078125	6.8984375	6.8984375	6.8984375	6.80078125	6.8984375	6.5	6.8984375	7.0	6.6015625	7.1015625	6.80078125	7.0	7.0	6.8984375	7.0	6.8984375	6.80078125	6.69921875
Nup62	7.3984375	7.19921875	7.3984375	7.30078125	7.5	7.19921875	6.80078125	7.1015625	7.19921875	7.19921875	7.0	7.3984375	7.19921875	7.1015625	7.3984375	7.1015625	7.1015625	7.30078125	7.0	7.30078125
Nup62cl	4.1015625	4.1015625	4.30078125	4.6015625	4.6015625	4.30078125	4.30078125	4.3984375	4.3984375	4.3984375	4.0	4.3984375	4.30078125	4.19921875	4.30078125	4.3984375	4.30078125	4.5	4.30078125	4.19921875
Nup85	7.1015625	7.0	7.0	7.1015625	7.19921875	6.8984375	7.1015625	7.1015625	7.1015625	7.1015625	7.1015625	6.8984375	7.1015625	7.0	6.8984375	7.0	7.1015625	7.19921875	7.1015625	7.19921875
Nup88	7.8984375	8.1015625	8.203125	8.203125	8.1015625	8.0	8.0	8.1015625	8.1015625	8.203125	7.8984375	8.1015625	8.203125	8.203125	8.203125	8.203125	8.296875	8.203125	8.0	8.296875
Nup93	8.296875	8.203125	8.296875	8.203125	8.3984375	8.703125	8.6015625	8.296875	8.0	8.296875	8.1015625	8.6015625	7.8984375	8.1015625	8.796875	8.296875	8.3984375	8.203125	8.203125	8.3984375
Nup98	8.703125	8.703125	8.3984375	8.703125	8.796875	8.5	8.3984375	8.6015625	8.703125	8.703125	8.6015625	9.0	8.8984375	8.796875	8.6015625	8.8984375	8.796875	8.796875	8.796875	8.703125
Nupl1	7.5	7.5	7.3984375	7.5	7.5	7.3984375	7.3984375	7.3984375	7.5	7.6015625	7.30078125	7.69921875	7.6015625	7.5	7.5	7.69921875	7.6015625	7.5	7.30078125	7.6015625
Nupl2	6.6015625	6.6015625	6.80078125	6.8984375	6.69921875	6.8984375	6.80078125	6.6015625	6.69921875	6.5	6.69921875	6.6015625	6.5	6.69921875	6.80078125	6.6015625	6.80078125	6.80078125	6.5	6.69921875
Nupr1	7.30078125	8.1015625	7.69921875	8.0	7.8984375	7.69921875	7.69921875	8.1015625	8.296875	7.30078125	7.80078125	7.30078125	8.1015625	6.80078125	7.80078125	7.1015625	8.1015625	8.203125	7.1015625	8.1015625
Nupr1l	6.69921875	6.69921875	6.5	6.8984375	6.6015625	6.5	6.5	6.80078125	6.80078125	6.69921875	6.6015625	6.5	6.3984375	6.6015625	6.5	6.69921875	6.80078125	6.80078125	6.8984375	7.1015625
Nus1	9.0	9.296875	9.5	9.203125	9.1015625	9.3984375	9.203125	9.0	9.1015625	8.8984375	8.8984375	9.703125	9.1015625	8.8984375	9.5	9.0	9.1015625	9.1015625	8.8984375	9.1015625
Nusap1	4.80078125	5.0	4.69921875	5.0	5.0	5.1015625	4.6015625	5.1015625	5.1015625	4.69921875	4.8984375	4.6015625	5.1015625	4.6015625	4.6015625	4.6015625	5.19921875	5.30078125	4.6015625	5.30078125
Nutf2	8.0	7.5	7.80078125	7.6015625	7.69921875	7.5	7.8984375	7.3984375	7.8984375	7.80078125	7.30078125	7.3984375	7.8984375	7.80078125	7.80078125	7.80078125	7.69921875	7.80078125	7.8984375	7.30078125
Nutf2-ps1	8.1015625	8.1015625	7.8984375	8.703125	8.703125	8.203125	7.8984375	8.296875	8.796875	8.669270833333334	7.80078125	8.703125	8.203125	8.703125	8.203125	8.703125	8.265625	8.796875	8.5	8.296875
Nutm1	4.3984375	4.69921875	4.3984375	4.69921875	4.5	4.6015625	4.5	4.80078125	5.0	4.3984375	4.6015625	4.3984375	4.80078125	4.6015625	4.69921875	4.5	4.3984375	4.6015625	5.0	4.19921875
